cat,val1
09.12.2022+00:0022:00,85904.60
09.12.2022+00:0023:00,64369.20
10.12.2022+00:0000:00,74622.10
10.12.2022+00:0001:00,73083.50
10.12.2022+00:0002:00,51935.60
10.12.2022+00:0003:00,64903.80
10.12.2022+00:0004:00,53144.50
10.12.2022+00:0005:00,55719.30
10.12.2022+00:0006:00,92331.70
10.12.2022+00:0007:00,150908.40
10.12.2022+00:0008:00,195025.40
10.12.2022+00:0009:00,164520.30
10.12.2022+00:0010:00,163185.80
10.12.2022+00:0011:00,157345.40
10.12.2022+00:0012:00,247541.90
10.12.2022+00:0013:00,239629.10
10.12.2022+00:0014:00,241858.50
10.12.2022+00:0015:00,248201.30
10.12.2022+00:0016:00,272300.80
10.12.2022+00:0017:00,224054.70
10.12.2022+00:0018:00,217978.80
10.12.2022+00:0019:00,137626.20
10.12.2022+00:0020:00,83555.40
10.12.2022+00:0021:00,131581.70
10.12.2022+00:0022:00,69221.30
10.12.2022+00:0023:00,47068.60
11.12.2022+00:0000:00,6170.10
11.12.2022+00:0001:00,54573.20
11.12.2022+00:0002:00,74292.40
11.12.2022+00:0003:00,67635.60
11.12.2022+00:0004:00,67305.90
11.12.2022+00:0005:00,57540.50
11.12.2022+00:0006:00,85203.90
11.12.2022+00:0007:00,117514.50
11.12.2022+00:0008:00,136778.40
11.12.2022+00:0009:00,149887.90
11.12.2022+00:0010:00,139682.90
11.12.2022+00:0011:00,161129.10
11.12.2022+00:0012:00,153263.40
11.12.2022+00:0013:00,114688.50
11.12.2022+00:0014:00,117718.60
11.12.2022+00:0015:00,141598.30
11.12.2022+00:0016:00,172464.50
11.12.2022+00:0017:00,255768.70
11.12.2022+00:0018:00,280040.90
11.12.2022+00:0019:00,270589.50
11.12.2022+00:0020:00,230884.20
11.12.2022+00:0021:00,158946.80
11.12.2022+00:0022:00,116101.50
11.12.2022+00:0023:00,104279.40
12.12.2022+00:0000:00,63742.00
12.12.2022+00:0001:00,2276.50
12.12.2022+00:0002:00,0.00
12.12.2022+00:0003:00,0.00
12.12.2022+00:0004:00,0.00
12.12.2022+00:0005:00,18526.00
12.12.2022+00:0006:00,181680.40
12.12.2022+00:0007:00,272473.50
12.12.2022+00:0008:00,217256.60
12.12.2022+00:0009:00,228325.10
12.12.2022+00:0010:00,239236.60
12.12.2022+00:0011:00,284232.80
12.12.2022+00:0012:00,273431.20
12.12.2022+00:0013:00,246678.40
12.12.2022+00:0014:00,211212.10
12.12.2022+00:0015:00,211636.00
12.12.2022+00:0016:00,243679.70
12.12.2022+00:0017:00,367709.70
12.12.2022+00:0018:00,289445.20
12.12.2022+00:0019:00,164504.60
12.12.2022+00:0020:00,15119.10
12.12.2022+00:0021:00,132413.80
12.12.2022+00:0022:00,0.00
12.12.2022+00:0023:00,0.00
13.12.2022+00:0000:00,0.00
13.12.2022+00:0001:00,0.00
13.12.2022+00:0002:00,0.00
13.12.2022+00:0003:00,0.00
13.12.2022+00:0004:00,0.00
13.12.2022+00:0005:00,0.00
13.12.2022+00:0006:00,0.00
13.12.2022+00:0007:00,129514.00
13.12.2022+00:0008:00,163532.60
13.12.2022+00:0009:00,163948.40
13.12.2022+00:0010:00,105336.00
13.12.2022+00:0011:00,67636.80
13.12.2022+00:0012:00,21560.00
13.12.2022+00:0013:00,9317.00
13.12.2022+00:0014:00,81188.80
13.12.2022+00:0015:00,100793.00
13.12.2022+00:0016:00,199445.40
13.12.2022+00:0017:00,360390.80
13.12.2022+00:0018:00,256641.00
13.12.2022+00:0019:00,154077.00
13.12.2022+00:0020:00,49310.80
13.12.2022+00:0021:00,0.00
13.12.2022+00:0022:00,0.00
13.12.2022+00:0023:00,0.00
14.12.2022+00:0000:00,0.00
14.12.2022+00:0001:00,0.00
14.12.2022+00:0002:00,0.00
14.12.2022+00:0003:00,0.00
14.12.2022+00:0004:00,31668.00
14.12.2022+00:0005:00,156.00
14.12.2022+00:0006:00,0.00
14.12.2022+00:0007:00,0.00
14.12.2022+00:0008:00,0.00
14.12.2022+00:0009:00,0.00
14.12.2022+00:0010:00,0.00
14.12.2022+00:0011:00,0.00
14.12.2022+00:0012:00,0.00
14.12.2022+00:0013:00,0.00
14.12.2022+00:0014:00,0.00
14.12.2022+00:0015:00,0.00
14.12.2022+00:0016:00,0.00
14.12.2022+00:0017:00,0.00
14.12.2022+00:0018:00,0.00
14.12.2022+00:0019:00,0.00
14.12.2022+00:0020:00,0.00
14.12.2022+00:0021:00,0.00
14.12.2022+00:0022:00,0.00
14.12.2022+00:0023:00,0.00
15.12.2022+00:0000:00,0.00
15.12.2022+00:0001:00,0.00
15.12.2022+00:0002:00,0.00
15.12.2022+00:0003:00,0.00
15.12.2022+00:0004:00,3416.40
15.12.2022+00:0005:00,21216.00
15.12.2022+00:0006:00,199680.00
15.12.2022+00:0007:00,295058.40
15.12.2022+00:0008:00,348410.40
15.12.2022+00:0009:00,353823.60
15.12.2022+00:0010:00,332358.00
15.12.2022+00:0011:00,300144.00
15.12.2022+00:0012:00,276369.60
15.12.2022+00:0013:00,245263.20
15.12.2022+00:0014:00,354010.80
15.12.2022+00:0015:00,399687.60
15.12.2022+00:0016:00,443820.00
15.12.2022+00:0017:00,504894.00
15.12.2022+00:0018:00,499106.40
15.12.2022+00:0019:00,476782.80
15.12.2022+00:0020:00,425131.20
15.12.2022+00:0021:00,314730.00
15.12.2022+00:0022:00,254607.60
15.12.2022+00:0023:00,234452.40
16.12.2022+00:0000:00,261237.60
16.12.2022+00:0001:00,270894.00
16.12.2022+00:0002:00,245169.60
16.12.2022+00:0003:00,197308.80
16.12.2022+00:0004:00,206949.60
16.12.2022+00:0005:00,228446.40
16.12.2022+00:0006:00,376459.20
16.12.2022+00:0007:00,497920.80
16.12.2022+00:0008:00,605124.00
16.12.2022+00:0009:00,638742.00
16.12.2022+00:0010:00,618758.40
16.12.2022+00:0011:00,621972.00
16.12.2022+00:0012:00,554049.60
16.12.2022+00:0013:00,525392.40
16.12.2022+00:0014:00,519105.60
16.12.2022+00:0015:00,523910.40
16.12.2022+00:0016:00,551709.60
16.12.2022+00:0017:00,531164.40
16.12.2022+00:0018:00,498435.60
16.12.2022+00:0019:00,568011.60
16.12.2022+00:0020:00,321531.60
16.12.2022+00:0021:00,309270.00
16.12.2022+00:0022:00,211052.40
16.12.2022+00:0023:00,0.00
17.12.2022+00:0000:00,137404.80
17.12.2022+00:0001:00,89622.00
17.12.2022+00:0002:00,23290.80
17.12.2022+00:0003:00,19843.20
17.12.2022+00:0004:00,78109.20
17.12.2022+00:0005:00,128980.80
17.12.2022+00:0006:00,109886.40
17.12.2022+00:0007:00,159276.00
17.12.2022+00:0008:00,138699.60
17.12.2022+00:0009:00,116625.60
17.12.2022+00:0010:00,85269.60
17.12.2022+00:0011:00,68827.20
17.12.2022+00:0012:00,139838.40
17.12.2022+00:0013:00,193174.80
17.12.2022+00:0014:00,187465.20
17.12.2022+00:0015:00,196029.60
17.12.2022+00:0016:00,215935.20
17.12.2022+00:0017:00,208478.40
17.12.2022+00:0018:00,213564.00
17.12.2022+00:0019:00,190538.40
17.12.2022+00:0020:00,174220.80
17.12.2022+00:0021:00,165328.80
17.12.2022+00:0022:00,94738.80
17.12.2022+00:0023:00,70839.60
18.12.2022+00:0000:00,58546.80
18.12.2022+00:0001:00,90963.60
18.12.2022+00:0002:00,101665.20
18.12.2022+00:0003:00,75722.40
18.12.2022+00:0004:00,88280.40
18.12.2022+00:0005:00,133083.60
18.12.2022+00:0006:00,72852.00
18.12.2022+00:0007:00,144721.20
18.12.2022+00:0008:00,189586.80
18.12.2022+00:0009:00,145111.20
18.12.2022+00:0010:00,182520.00
18.12.2022+00:0011:00,163644.00
18.12.2022+00:0012:00,145173.00
18.12.2022+00:0013:00,195965.00
18.12.2022+00:0014:00,187654.50
18.12.2022+00:0015:00,159533.10
18.12.2022+00:0016:00,152112.60
18.12.2022+00:0017:00,211583.70
18.12.2022+00:0018:00,237899.70
18.12.2022+00:0019:00,225063.00
18.12.2022+00:0020:00,107115.30
18.12.2022+00:0021:00,162424.80
18.12.2022+00:0022:00,117549.90
18.12.2022+00:0023:00,79881.30
19.12.2022+00:0000:00,0.00
19.12.2022+00:0001:00,0.00
19.12.2022+00:0002:00,0.00
19.12.2022+00:0003:00,0.00
19.12.2022+00:0004:00,0.00
19.12.2022+00:0005:00,49788.20
19.12.2022+00:0006:00,153430.20
19.12.2022+00:0007:00,247339.40
19.12.2022+00:0008:00,247878.40
19.12.2022+00:0009:00,218941.80
19.12.2022+00:0010:00,153584.20
19.12.2022+00:0011:00,214167.80
19.12.2022+00:0012:00,227535.00
19.12.2022+00:0013:00,207930.80
19.12.2022+00:0014:00,208038.60
19.12.2022+00:0015:00,203295.40
19.12.2022+00:0016:00,177423.40
19.12.2022+00:0017:00,176222.20
19.12.2022+00:0018:00,201740.00
19.12.2022+00:0019:00,189296.80
19.12.2022+00:0020:00,194486.60
19.12.2022+00:0021:00,182259.00
19.12.2022+00:0022:00,56995.40
19.12.2022+00:0023:00,0.00
20.12.2022+00:0000:00,78639.60
20.12.2022+00:0001:00,79653.60
20.12.2022+00:0002:00,72976.80
20.12.2022+00:0003:00,69794.40
20.12.2022+00:0004:00,61074.00
20.12.2022+00:0005:00,45692.40
20.12.2022+00:0006:00,120993.60
20.12.2022+00:0007:00,57938.40
20.12.2022+00:0008:00,134612.40
20.12.2022+00:0009:00,117327.60
20.12.2022+00:0010:00,113942.40
20.12.2022+00:0011:00,123458.40
20.12.2022+00:0012:00,167731.20
20.12.2022+00:0013:00,120276.00
20.12.2022+00:0014:00,108420.00
20.12.2022+00:0015:00,5210.40
20.12.2022+00:0016:00,0.00
20.12.2022+00:0017:00,0.00
20.12.2022+00:0018:00,0.00
20.12.2022+00:0019:00,0.00
20.12.2022+00:0020:00,0.00
20.12.2022+00:0021:00,0.00
20.12.2022+00:0022:00,0.00
20.12.2022+00:0023:00,0.00
21.12.2022+00:0000:00,0.00
21.12.2022+00:0001:00,0.00
21.12.2022+00:0002:00,0.00
21.12.2022+00:0003:00,0.00
21.12.2022+00:0004:00,0.00
21.12.2022+00:0005:00,31.20
21.12.2022+00:0006:00,90582.00
21.12.2022+00:0007:00,96534.00
21.12.2022+00:0008:00,107368.50
21.12.2022+00:0009:00,113196.50
21.12.2022+00:0010:00,107198.00
21.12.2022+00:0011:00,91977.00
21.12.2022+00:0012:00,106237.00
21.12.2022+00:0013:00,119071.00
21.12.2022+00:0014:00,115444.00
21.12.2022+00:0015:00,116188.00
21.12.2022+00:0016:00,116575.50
21.12.2022+00:0017:00,97355.50
21.12.2022+00:0018:00,18755.00
21.12.2022+00:0019:00,10338.50
21.12.2022+00:0020:00,0.00
21.12.2022+00:0021:00,1364.00
21.12.2022+00:0022:00,651.00
21.12.2022+00:0023:00,0.00
22.12.2022+00:0000:00,6262.00
22.12.2022+00:0001:00,1627.50
22.12.2022+00:0002:00,0.00
22.12.2022+00:0003:00,5843.50
22.12.2022+00:0004:00,7781.00
22.12.2022+00:0005:00,39385.50
22.12.2022+00:0006:00,87001.50
22.12.2022+00:0007:00,17856.00
22.12.2022+00:0008:00,18383.00
22.12.2022+00:0009:00,36146.00
22.12.2022+00:0010:00,62077.50
22.12.2022+00:0011:00,82150.00
22.12.2022+00:0012:00,83870.50
22.12.2022+00:0013:00,93449.50
22.12.2022+00:0014:00,100223.00
22.12.2022+00:0015:00,98030.80
22.12.2022+00:0016:00,119398.50
22.12.2022+00:0017:00,112270.70
22.12.2022+00:0018:00,137908.80
22.12.2022+00:0019:00,129305.20
22.12.2022+00:0020:00,74229.60
22.12.2022+00:0021:00,52909.00
22.12.2022+00:0022:00,51637.30
22.12.2022+00:0023:00,36926.40
23.12.2022+00:0000:00,44954.00
23.12.2022+00:0001:00,47326.50
23.12.2022+00:0002:00,47534.50
23.12.2022+00:0003:00,42003.00
23.12.2022+00:0004:00,41561.00
23.12.2022+00:0005:00,55302.00
23.12.2022+00:0006:00,85702.50
23.12.2022+00:0007:00,113756.50
23.12.2022+00:0008:00,99378.50
23.12.2022+00:0009:00,98891.00
23.12.2022+00:0010:00,90967.50
23.12.2022+00:0011:00,101549.50
23.12.2022+00:0012:00,90590.50
23.12.2022+00:0013:00,93470.00
23.12.2022+00:0014:00,92735.50
23.12.2022+00:0015:00,88887.50
23.12.2022+00:0016:00,92449.50
23.12.2022+00:0017:00,90506.00
23.12.2022+00:0018:00,89173.50
23.12.2022+00:0019:00,83453.50
23.12.2022+00:0020:00,72124.00
23.12.2022+00:0021:00,51642.50
23.12.2022+00:0022:00,45175.00
23.12.2022+00:0023:00,27859.00
24.12.2022+00:0000:00,18243.50
24.12.2022+00:0001:00,0.00
24.12.2022+00:0002:00,0.00
24.12.2022+00:0003:00,0.00
24.12.2022+00:0004:00,0.00
24.12.2022+00:0005:00,0.00
24.12.2022+00:0006:00,0.00
24.12.2022+00:0007:00,51119.00
24.12.2022+00:0008:00,84242.50
24.12.2022+00:0009:00,63782.50
24.12.2022+00:0010:00,56993.50
24.12.2022+00:0011:00,58202.50
24.12.2022+00:0012:00,60760.00
24.12.2022+00:0013:00,57272.50
24.12.2022+00:0014:00,55800.00
24.12.2022+00:0015:00,21498.50
24.12.2022+00:0016:00,0.00
24.12.2022+00:0017:00,0.00
24.12.2022+00:0018:00,0.00
24.12.2022+00:0019:00,0.00
24.12.2022+00:0020:00,0.00
24.12.2022+00:0021:00,39029.00
24.12.2022+00:0022:00,46701.50
24.12.2022+00:0023:00,2991.50
25.12.2022+00:0000:00,0.00
25.12.2022+00:0001:00,0.00
25.12.2022+00:0002:00,0.00
25.12.2022+00:0003:00,0.00
25.12.2022+00:0004:00,0.00
25.12.2022+00:0005:00,0.00
25.12.2022+00:0006:00,0.00
25.12.2022+00:0007:00,0.00
25.12.2022+00:0008:00,52540.20
25.12.2022+00:0009:00,58629.60
25.12.2022+00:0010:00,70028.10
25.12.2022+00:0011:00,72307.80
25.12.2022+00:0012:00,41233.50
25.12.2022+00:0013:00,33782.40
25.12.2022+00:0014:00,31089.60
25.12.2022+00:0015:00,57635.10
25.12.2022+00:0016:00,63036.00
25.12.2022+00:0017:00,90973.80
25.12.2022+00:0018:00,76500.00
25.12.2022+00:0019:00,59195.70
25.12.2022+00:0020:00,0.00
25.12.2022+00:0021:00,0.00
25.12.2022+00:0022:00,0.00
25.12.2022+00:0023:00,0.00
26.12.2022+00:0000:00,0.00
26.12.2022+00:0001:00,0.00
26.12.2022+00:0002:00,0.00
26.12.2022+00:0003:00,0.00
26.12.2022+00:0004:00,0.00
26.12.2022+00:0005:00,0.00
26.12.2022+00:0006:00,0.00
26.12.2022+00:0007:00,0.00
26.12.2022+00:0008:00,0.00
26.12.2022+00:0009:00,0.00
26.12.2022+00:0010:00,0.00
26.12.2022+00:0011:00,0.00
26.12.2022+00:0012:00,0.00
26.12.2022+00:0013:00,0.00
26.12.2022+00:0014:00,0.00
26.12.2022+00:0015:00,0.00
26.12.2022+00:0016:00,0.00
26.12.2022+00:0017:00,0.00
26.12.2022+00:0018:00,0.00
26.12.2022+00:0019:00,0.00
26.12.2022+00:0020:00,0.00
26.12.2022+00:0021:00,0.00
26.12.2022+00:0022:00,0.00
26.12.2022+00:0023:00,0.00
27.12.2022+00:0000:00,0.00
27.12.2022+00:0001:00,0.00
27.12.2022+00:0002:00,0.00
27.12.2022+00:0003:00,0.00
27.12.2022+00:0004:00,0.00
27.12.2022+00:0005:00,0.00
27.12.2022+00:0006:00,0.00
27.12.2022+00:0007:00,0.00
27.12.2022+00:0008:00,0.00
27.12.2022+00:0009:00,0.00
27.12.2022+00:0010:00,0.00
27.12.2022+00:0011:00,6588.60
27.12.2022+00:0012:00,27871.20
27.12.2022+00:0013:00,16684.80
27.12.2022+00:0014:00,47605.40
27.12.2022+00:0015:00,34807.40
27.12.2022+00:0016:00,51934.60
27.12.2022+00:0017:00,97438.60
27.12.2022+00:0018:00,134552.80
27.12.2022+00:0019:00,132846.40
27.12.2022+00:0020:00,121549.40
27.12.2022+00:0021:00,95147.60
27.12.2022+00:0022:00,65491.00
27.12.2022+00:0023:00,34033.20
28.12.2022+00:0000:00,0.00
28.12.2022+00:0001:00,20522.00
28.12.2022+00:0002:00,9176.00
28.12.2022+00:0003:00,38812.50
28.12.2022+00:0004:00,72550.00
28.12.2022+00:0005:00,67050.00
28.12.2022+00:0006:00,84787.50
28.12.2022+00:0007:00,93562.50
28.12.2022+00:0008:00,125250.00
28.12.2022+00:0009:00,93287.50
28.12.2022+00:0010:00,22062.50
28.12.2022+00:0011:00,23837.50
28.12.2022+00:0012:00,42225.00
28.12.2022+00:0013:00,60712.50
28.12.2022+00:0014:00,75100.00
28.12.2022+00:0015:00,63687.50
28.12.2022+00:0016:00,53362.50
28.12.2022+00:0017:00,27375.00
28.12.2022+00:0018:00,37625.00
28.12.2022+00:0019:00,46662.50
28.12.2022+00:0020:00,65425.00
28.12.2022+00:0021:00,81112.50
28.12.2022+00:0022:00,95012.50
28.12.2022+00:0023:00,195587.50
29.12.2022+00:0000:00,107629.20
29.12.2022+00:0001:00,84848.40
29.12.2022+00:0002:00,14931.00
29.12.2022+00:0003:00,0.00
29.12.2022+00:0004:00,0.00
29.12.2022+00:0005:00,59661.00
29.12.2022+00:0006:00,89472.60
29.12.2022+00:0007:00,99174.60
29.12.2022+00:0008:00,74604.60
29.12.2022+00:0009:00,18723.60
29.12.2022+00:0010:00,95520.60
29.12.2022+00:0011:00,0.00
29.12.2022+00:0012:00,0.00
29.12.2022+00:0013:00,0.00
29.12.2022+00:0014:00,0.00
29.12.2022+00:0015:00,0.00
29.12.2022+00:0016:00,0.00
29.12.2022+00:0017:00,0.00
29.12.2022+00:0018:00,0.00
29.12.2022+00:0019:00,0.00
29.12.2022+00:0020:00,0.00
29.12.2022+00:0021:00,0.00
29.12.2022+00:0022:00,0.00
29.12.2022+00:0023:00,0.00
30.12.2022+00:0000:00,0.00
30.12.2022+00:0001:00,0.00
30.12.2022+00:0002:00,0.00
30.12.2022+00:0003:00,0.00
30.12.2022+00:0004:00,0.00
30.12.2022+00:0005:00,0.00
30.12.2022+00:0006:00,0.00
30.12.2022+00:0007:00,0.00
30.12.2022+00:0008:00,0.00
30.12.2022+00:0009:00,0.00
30.12.2022+00:0010:00,0.00
30.12.2022+00:0011:00,0.00
30.12.2022+00:0012:00,0.00
30.12.2022+00:0013:00,0.00
30.12.2022+00:0014:00,0.00
30.12.2022+00:0015:00,0.00
30.12.2022+00:0016:00,0.00
30.12.2022+00:0017:00,0.00
30.12.2022+00:0018:00,0.00
30.12.2022+00:0019:00,0.00
30.12.2022+00:0020:00,0.00
30.12.2022+00:0021:00,0.00
30.12.2022+00:0022:00,0.00
30.12.2022+00:0023:00,0.00
31.12.2022+00:0000:00,0.00
31.12.2022+00:0001:00,0.00
31.12.2022+00:0002:00,0.00
31.12.2022+00:0003:00,0.00
31.12.2022+00:0004:00,0.00
31.12.2022+00:0005:00,0.00
31.12.2022+00:0006:00,0.00
31.12.2022+00:0007:00,0.00
31.12.2022+00:0008:00,0.00
31.12.2022+00:0009:00,0.00
31.12.2022+00:0010:00,0.00
31.12.2022+00:0011:00,0.00
31.12.2022+00:0012:00,0.00
31.12.2022+00:0013:00,0.00
31.12.2022+00:0014:00,0.00
31.12.2022+00:0015:00,0.00
31.12.2022+00:0016:00,0.00
31.12.2022+00:0017:00,0.00
31.12.2022+00:0018:00,0.00
31.12.2022+00:0019:00,0.00
31.12.2022+00:0020:00,0.00
31.12.2022+00:0021:00,0.00
31.12.2022+00:0022:00,0.00
31.12.2022+00:0023:00,0.00
01.01.2023+00:0000:00,0.00
01.01.2023+00:0001:00,0.00
01.01.2023+00:0002:00,0.00
01.01.2023+00:0003:00,0.00
01.01.2023+00:0004:00,0.00
01.01.2023+00:0005:00,0.00
01.01.2023+00:0006:00,0.00
01.01.2023+00:0007:00,0.00
01.01.2023+00:0008:00,0.00
01.01.2023+00:0009:00,0.00
01.01.2023+00:0010:00,0.00
01.01.2023+00:0011:00,0.00
01.01.2023+00:0012:00,0.00
01.01.2023+00:0013:00,0.00
01.01.2023+00:0014:00,0.00
01.01.2023+00:0015:00,0.00
01.01.2023+00:0016:00,0.00
01.01.2023+00:0017:00,0.00
01.01.2023+00:0018:00,0.00
01.01.2023+00:0019:00,0.00
01.01.2023+00:0020:00,0.00
01.01.2023+00:0021:00,0.00
01.01.2023+00:0022:00,0.00
01.01.2023+00:0023:00,0.00
02.01.2023+00:0000:00,0.00
02.01.2023+00:0001:00,0.00
02.01.2023+00:0002:00,0.00
02.01.2023+00:0003:00,0.00
02.01.2023+00:0004:00,0.00
02.01.2023+00:0005:00,0.00
02.01.2023+00:0006:00,0.00
02.01.2023+00:0007:00,32328.80
02.01.2023+00:0008:00,43535.95
02.01.2023+00:0009:00,40298.05
02.01.2023+00:0010:00,38478.30
02.01.2023+00:0011:00,32366.45
02.01.2023+00:0012:00,16453.05
02.01.2023+00:0013:00,0.00
02.01.2023+00:0014:00,0.00
02.01.2023+00:0015:00,0.00
02.01.2023+00:0016:00,0.00
02.01.2023+00:0017:00,0.00
02.01.2023+00:0018:00,0.00
02.01.2023+00:0019:00,0.00
02.01.2023+00:0020:00,0.00
02.01.2023+00:0021:00,0.00
02.01.2023+00:0022:00,0.00
02.01.2023+00:0023:00,0.00
03.01.2023+00:0000:00,0.00
03.01.2023+00:0001:00,0.00
03.01.2023+00:0002:00,0.00
03.01.2023+00:0003:00,0.00
03.01.2023+00:0004:00,0.00
03.01.2023+00:0005:00,0.00
03.01.2023+00:0006:00,0.00
03.01.2023+00:0007:00,63972.70
03.01.2023+00:0008:00,74475.50
03.01.2023+00:0009:00,81578.20
03.01.2023+00:0010:00,89116.50
03.01.2023+00:0011:00,92925.40
03.01.2023+00:0012:00,83559.20
03.01.2023+00:0013:00,77271.40
03.01.2023+00:0014:00,78031.30
03.01.2023+00:0015:00,72861.00
03.01.2023+00:0016:00,74067.90
03.01.2023+00:0017:00,82292.70
03.01.2023+00:0018:00,72905.70
03.01.2023+00:0019:00,59704.30
03.01.2023+00:0020:00,44178.50
03.01.2023+00:0021:00,16881.70
03.01.2023+00:0022:00,0.00
03.01.2023+00:0023:00,0.00
04.01.2023+00:0000:00,0.00
04.01.2023+00:0001:00,0.00
04.01.2023+00:0002:00,0.00
04.01.2023+00:0003:00,0.00
04.01.2023+00:0004:00,0.00
04.01.2023+00:0005:00,0.00
04.01.2023+00:0006:00,50770.75
04.01.2023+00:0007:00,67471.45
04.01.2023+00:0008:00,64750.20
04.01.2023+00:0009:00,66165.25
04.01.2023+00:0010:00,70441.50
04.01.2023+00:0011:00,57939.30
04.01.2023+00:0012:00,60691.65
04.01.2023+00:0013:00,86069.25
04.01.2023+00:0014:00,77532.30
04.01.2023+00:0015:00,78232.05
04.01.2023+00:0016:00,68808.75
04.01.2023+00:0017:00,73520.40
04.01.2023+00:0018:00,81995.15
04.01.2023+00:0019:00,82834.85
04.01.2023+00:0020:00,3778.65
04.01.2023+00:0021:00,0.00
04.01.2023+00:0022:00,0.00
04.01.2023+00:0023:00,0.00
05.01.2023+00:0000:00,0.00
05.01.2023+00:0001:00,0.00
05.01.2023+00:0002:00,0.00
05.01.2023+00:0003:00,0.00
05.01.2023+00:0004:00,0.00
05.01.2023+00:0005:00,0.00
05.01.2023+00:0006:00,0.00
05.01.2023+00:0007:00,0.00
05.01.2023+00:0008:00,0.00
05.01.2023+00:0009:00,8587.70
05.01.2023+00:0010:00,24866.35
05.01.2023+00:0011:00,33686.15
05.01.2023+00:0012:00,21131.65
05.01.2023+00:0013:00,865.10
05.01.2023+00:0014:00,13577.85
05.01.2023+00:0015:00,0.00
05.01.2023+00:0016:00,0.00
05.01.2023+00:0017:00,0.00
05.01.2023+00:0018:00,0.00
05.01.2023+00:0019:00,0.00
05.01.2023+00:0020:00,0.00
05.01.2023+00:0021:00,0.00
05.01.2023+00:0022:00,0.00
05.01.2023+00:0023:00,0.00
06.01.2023+00:0000:00,14641.20
06.01.2023+00:0001:00,0.00
06.01.2023+00:0002:00,0.00
06.01.2023+00:0003:00,0.00
06.01.2023+00:0004:00,0.00
06.01.2023+00:0005:00,17740.80
06.01.2023+00:0006:00,4372.20
06.01.2023+00:0007:00,30681.00
06.01.2023+00:0008:00,41088.60
06.01.2023+00:0009:00,43633.80
06.01.2023+00:0010:00,41605.20
06.01.2023+00:0011:00,31487.40
06.01.2023+00:0012:00,35254.80
06.01.2023+00:0013:00,26964.00
06.01.2023+00:0014:00,56233.80
06.01.2023+00:0015:00,64411.20
06.01.2023+00:0016:00,72853.20
06.01.2023+00:0017:00,94134.60
06.01.2023+00:0018:00,83878.20
06.01.2023+00:0019:00,57317.40
06.01.2023+00:0020:00,41126.40
06.01.2023+00:0021:00,33780.60
06.01.2023+00:0022:00,768.60
06.01.2023+00:0023:00,0.00
07.01.2023+00:0000:00,0.00
07.01.2023+00:0001:00,0.00
07.01.2023+00:0002:00,0.00
07.01.2023+00:0003:00,0.00
07.01.2023+00:0004:00,0.00
07.01.2023+00:0005:00,0.00
07.01.2023+00:0006:00,0.00
07.01.2023+00:0007:00,0.00
07.01.2023+00:0008:00,2230.20
07.01.2023+00:0009:00,26044.20
07.01.2023+00:0010:00,15334.20
07.01.2023+00:0011:00,970.20
07.01.2023+00:0012:00,0.00
07.01.2023+00:0013:00,0.00
07.01.2023+00:0014:00,0.00
07.01.2023+00:0015:00,0.00
07.01.2023+00:0016:00,0.00
07.01.2023+00:0017:00,0.00
07.01.2023+00:0018:00,0.00
07.01.2023+00:0019:00,0.00
07.01.2023+00:0020:00,0.00
07.01.2023+00:0021:00,0.00
07.01.2023+00:0022:00,0.00
07.01.2023+00:0023:00,0.00
08.01.2023+00:0000:00,0.00
08.01.2023+00:0001:00,0.00
08.01.2023+00:0002:00,0.00
08.01.2023+00:0003:00,0.00
08.01.2023+00:0004:00,0.00
08.01.2023+00:0005:00,0.00
08.01.2023+00:0006:00,0.00
08.01.2023+00:0007:00,0.00
08.01.2023+00:0008:00,0.00
08.01.2023+00:0009:00,0.00
08.01.2023+00:0010:00,0.00
08.01.2023+00:0011:00,0.00
08.01.2023+00:0012:00,0.00
08.01.2023+00:0013:00,0.00
08.01.2023+00:0014:00,0.00
08.01.2023+00:0015:00,0.00
08.01.2023+00:0016:00,0.00
08.01.2023+00:0017:00,0.00
08.01.2023+00:0018:00,0.00
08.01.2023+00:0019:00,0.00
08.01.2023+00:0020:00,0.00
08.01.2023+00:0021:00,0.00
08.01.2023+00:0022:00,0.00
08.01.2023+00:0023:00,0.00
09.01.2023+00:0000:00,0.00
09.01.2023+00:0001:00,0.00
09.01.2023+00:0002:00,0.00
09.01.2023+00:0003:00,0.00
09.01.2023+00:0004:00,0.00
09.01.2023+00:0005:00,0.00
09.01.2023+00:0006:00,0.00
09.01.2023+00:0007:00,0.00
09.01.2023+00:0008:00,0.00
09.01.2023+00:0009:00,0.00
09.01.2023+00:0010:00,0.00
09.01.2023+00:0011:00,0.00
09.01.2023+00:0012:00,0.00
09.01.2023+00:0013:00,0.00
09.01.2023+00:0014:00,0.00
09.01.2023+00:0015:00,0.00
09.01.2023+00:0016:00,0.00
09.01.2023+00:0017:00,0.00
09.01.2023+00:0018:00,0.00
09.01.2023+00:0019:00,0.00
09.01.2023+00:0020:00,0.00
09.01.2023+00:0021:00,0.00
09.01.2023+00:0022:00,0.00
09.01.2023+00:0023:00,0.00
10.01.2023+00:0000:00,0.00
10.01.2023+00:0001:00,0.00
10.01.2023+00:0002:00,0.00
10.01.2023+00:0003:00,0.00
10.01.2023+00:0004:00,0.00
10.01.2023+00:0005:00,8114.40
10.01.2023+00:0006:00,35065.80
10.01.2023+00:0007:00,31449.60
