cat,val1
29.08.2022+00:0010:00,0.00
29.08.2022+00:0011:00,0.00
29.08.2022+00:0012:00,0.00
29.08.2022+00:0013:00,0.00
29.08.2022+00:0014:00,0.00
29.08.2022+00:0015:00,0.00
29.08.2022+00:0016:00,0.00
29.08.2022+00:0017:00,0.00
29.08.2022+00:0018:00,0.00
29.08.2022+00:0019:00,0.00
29.08.2022+00:0020:00,0.00
29.08.2022+00:0021:00,0.00
29.08.2022+00:0022:00,0.00
29.08.2022+00:0023:00,0.00
30.08.2022+00:0000:00,0.00
30.08.2022+00:0001:00,0.00
30.08.2022+00:0002:00,0.00
30.08.2022+00:0003:00,0.00
30.08.2022+00:0004:00,0.00
30.08.2022+00:0005:00,0.00
30.08.2022+00:0006:00,0.00
30.08.2022+00:0007:00,0.00
30.08.2022+00:0008:00,0.00
30.08.2022+00:0009:00,0.00
30.08.2022+00:0010:00,0.00
30.08.2022+00:0011:00,0.00
30.08.2022+00:0012:00,0.00
30.08.2022+00:0013:00,0.00
30.08.2022+00:0014:00,0.00
30.08.2022+00:0015:00,0.00
30.08.2022+00:0016:00,0.00
30.08.2022+00:0017:00,0.00
30.08.2022+00:0018:00,0.00
30.08.2022+00:0019:00,0.00
30.08.2022+00:0020:00,0.00
30.08.2022+00:0021:00,0.00
30.08.2022+00:0022:00,0.00
30.08.2022+00:0023:00,0.00
31.08.2022+00:0000:00,0.00
31.08.2022+00:0001:00,0.00
31.08.2022+00:0002:00,0.00
31.08.2022+00:0003:00,0.00
31.08.2022+00:0004:00,0.00
31.08.2022+00:0005:00,0.00
31.08.2022+00:0006:00,0.00
31.08.2022+00:0007:00,0.00
31.08.2022+00:0008:00,0.00
31.08.2022+00:0009:00,0.00
31.08.2022+00:0010:00,0.00
31.08.2022+00:0011:00,0.00
31.08.2022+00:0012:00,0.00
31.08.2022+00:0013:00,0.00
31.08.2022+00:0014:00,0.00
31.08.2022+00:0015:00,0.00
31.08.2022+00:0016:00,0.00
31.08.2022+00:0017:00,0.00
31.08.2022+00:0018:00,0.00
31.08.2022+00:0019:00,0.00
31.08.2022+00:0020:00,0.00
31.08.2022+00:0021:00,0.00
31.08.2022+00:0022:00,0.00
31.08.2022+00:0023:00,0.00
01.09.2022+00:0000:00,0.00
01.09.2022+00:0001:00,0.00
01.09.2022+00:0002:00,0.00
01.09.2022+00:0003:00,0.00
01.09.2022+00:0004:00,0.00
01.09.2022+00:0005:00,11602.72
01.09.2022+00:0006:00,0.00
01.09.2022+00:0007:00,0.00
01.09.2022+00:0008:00,0.00
01.09.2022+00:0009:00,0.00
01.09.2022+00:0010:00,0.00
01.09.2022+00:0011:00,0.00
01.09.2022+00:0012:00,0.00
01.09.2022+00:0013:00,0.00
01.09.2022+00:0014:00,0.00
01.09.2022+00:0015:00,0.00
01.09.2022+00:0016:00,0.00
01.09.2022+00:0017:00,0.00
01.09.2022+00:0018:00,0.00
01.09.2022+00:0019:00,0.00
01.09.2022+00:0020:00,0.00
01.09.2022+00:0021:00,0.00
01.09.2022+00:0022:00,0.00
01.09.2022+00:0023:00,0.00
02.09.2022+00:0000:00,92659.20
02.09.2022+00:0001:00,0.00
02.09.2022+00:0002:00,0.00
02.09.2022+00:0003:00,0.00
02.09.2022+00:0004:00,150916.64
02.09.2022+00:0005:00,0.00
02.09.2022+00:0006:00,0.00
02.09.2022+00:0007:00,0.00
02.09.2022+00:0008:00,0.00
02.09.2022+00:0009:00,0.00
02.09.2022+00:0010:00,0.00
02.09.2022+00:0011:00,0.00
02.09.2022+00:0012:00,0.00
02.09.2022+00:0013:00,0.00
02.09.2022+00:0014:00,0.00
02.09.2022+00:0015:00,0.00
02.09.2022+00:0016:00,0.00
02.09.2022+00:0017:00,0.00
02.09.2022+00:0018:00,166166.80
02.09.2022+00:0019:00,217403.68
02.09.2022+00:0020:00,81584.80
02.09.2022+00:0021:00,0.00
02.09.2022+00:0022:00,0.00
02.09.2022+00:0023:00,0.00
03.09.2022+00:0000:00,50413.92
03.09.2022+00:0001:00,41148.00
03.09.2022+00:0002:00,42407.84
03.09.2022+00:0003:00,0.00
03.09.2022+00:0004:00,0.00
03.09.2022+00:0005:00,0.00
03.09.2022+00:0006:00,0.00
03.09.2022+00:0007:00,0.00
03.09.2022+00:0008:00,0.00
03.09.2022+00:0009:00,0.00
03.09.2022+00:0010:00,0.00
03.09.2022+00:0011:00,0.00
03.09.2022+00:0012:00,0.00
03.09.2022+00:0013:00,0.00
03.09.2022+00:0014:00,0.00
03.09.2022+00:0015:00,0.00
03.09.2022+00:0016:00,0.00
03.09.2022+00:0017:00,0.00
03.09.2022+00:0018:00,0.00
03.09.2022+00:0019:00,259720.08
03.09.2022+00:0020:00,240040.16
03.09.2022+00:0021:00,0.00
03.09.2022+00:0022:00,0.00
03.09.2022+00:0023:00,0.00
04.09.2022+00:0000:00,146364.96
04.09.2022+00:0001:00,51094.64
04.09.2022+00:0002:00,12791.44
04.09.2022+00:0003:00,24648.16
04.09.2022+00:0004:00,25359.36
04.09.2022+00:0005:00,108772.96
04.09.2022+00:0006:00,156281.12
04.09.2022+00:0007:00,139811.76
04.09.2022+00:0008:00,0.00
04.09.2022+00:0009:00,0.00
04.09.2022+00:0010:00,0.00
04.09.2022+00:0011:00,0.00
04.09.2022+00:0012:00,0.00
04.09.2022+00:0013:00,0.00
04.09.2022+00:0014:00,0.00
04.09.2022+00:0015:00,0.00
04.09.2022+00:0016:00,0.00
04.09.2022+00:0017:00,0.00
04.09.2022+00:0018:00,0.00
04.09.2022+00:0019:00,12435.84
04.09.2022+00:0020:00,12435.84
04.09.2022+00:0021:00,10850.88
04.09.2022+00:0022:00,0.00
04.09.2022+00:0023:00,0.00
05.09.2022+00:0000:00,0.00
05.09.2022+00:0001:00,0.00
05.09.2022+00:0002:00,0.00
05.09.2022+00:0003:00,0.00
05.09.2022+00:0004:00,0.00
05.09.2022+00:0005:00,0.00
05.09.2022+00:0006:00,0.00
05.09.2022+00:0007:00,0.00
05.09.2022+00:0008:00,0.00
05.09.2022+00:0009:00,0.00
05.09.2022+00:0010:00,0.00
05.09.2022+00:0011:00,0.00
05.09.2022+00:0012:00,0.00
05.09.2022+00:0013:00,0.00
05.09.2022+00:0014:00,0.00
05.09.2022+00:0015:00,0.00
05.09.2022+00:0016:00,0.00
05.09.2022+00:0017:00,0.00
05.09.2022+00:0018:00,0.00
05.09.2022+00:0019:00,0.00
05.09.2022+00:0020:00,0.00
05.09.2022+00:0021:00,0.00
05.09.2022+00:0022:00,0.00
05.09.2022+00:0023:00,0.00
06.09.2022+00:0000:00,0.00
06.09.2022+00:0001:00,0.00
06.09.2022+00:0002:00,0.00
06.09.2022+00:0003:00,0.00
06.09.2022+00:0004:00,0.00
06.09.2022+00:0005:00,0.00
06.09.2022+00:0006:00,0.00
06.09.2022+00:0007:00,0.00
06.09.2022+00:0008:00,0.00
06.09.2022+00:0009:00,0.00
06.09.2022+00:0010:00,0.00
06.09.2022+00:0011:00,0.00
06.09.2022+00:0012:00,0.00
06.09.2022+00:0013:00,0.00
06.09.2022+00:0014:00,0.00
06.09.2022+00:0015:00,0.00
06.09.2022+00:0016:00,0.00
06.09.2022+00:0017:00,0.00
06.09.2022+00:0018:00,0.00
06.09.2022+00:0019:00,0.00
06.09.2022+00:0020:00,0.00
06.09.2022+00:0021:00,0.00
06.09.2022+00:0022:00,0.00
06.09.2022+00:0023:00,0.00
07.09.2022+00:0000:00,0.00
07.09.2022+00:0001:00,0.00
07.09.2022+00:0002:00,0.00
07.09.2022+00:0003:00,0.00
07.09.2022+00:0004:00,0.00
07.09.2022+00:0005:00,0.00
07.09.2022+00:0006:00,0.00
07.09.2022+00:0007:00,0.00
07.09.2022+00:0008:00,0.00
07.09.2022+00:0009:00,0.00
07.09.2022+00:0010:00,0.00
07.09.2022+00:0011:00,0.00
07.09.2022+00:0012:00,0.00
07.09.2022+00:0013:00,0.00
07.09.2022+00:0014:00,0.00
07.09.2022+00:0015:00,0.00
07.09.2022+00:0016:00,0.00
07.09.2022+00:0017:00,0.00
07.09.2022+00:0018:00,0.00
07.09.2022+00:0019:00,0.00
07.09.2022+00:0020:00,0.00
07.09.2022+00:0021:00,0.00
07.09.2022+00:0022:00,0.00
07.09.2022+00:0023:00,0.00
08.09.2022+00:0000:00,0.00
08.09.2022+00:0001:00,0.00
08.09.2022+00:0002:00,0.00
08.09.2022+00:0003:00,0.00
08.09.2022+00:0004:00,0.00
08.09.2022+00:0005:00,0.00
08.09.2022+00:0006:00,0.00
08.09.2022+00:0007:00,0.00
08.09.2022+00:0008:00,0.00
08.09.2022+00:0009:00,0.00
08.09.2022+00:0010:00,0.00
08.09.2022+00:0011:00,0.00
08.09.2022+00:0012:00,0.00
08.09.2022+00:0013:00,0.00
08.09.2022+00:0014:00,0.00
08.09.2022+00:0015:00,0.00
08.09.2022+00:0016:00,0.00
08.09.2022+00:0017:00,0.00
08.09.2022+00:0018:00,0.00
08.09.2022+00:0019:00,0.00
08.09.2022+00:0020:00,0.00
08.09.2022+00:0021:00,0.00
08.09.2022+00:0022:00,0.00
08.09.2022+00:0023:00,0.00
09.09.2022+00:0000:00,0.00
09.09.2022+00:0001:00,0.00
09.09.2022+00:0002:00,0.00
09.09.2022+00:0003:00,0.00
09.09.2022+00:0004:00,0.00
09.09.2022+00:0005:00,0.00
09.09.2022+00:0006:00,0.00
09.09.2022+00:0007:00,0.00
09.09.2022+00:0008:00,0.00
09.09.2022+00:0009:00,0.00
09.09.2022+00:0010:00,0.00
09.09.2022+00:0011:00,0.00
09.09.2022+00:0012:00,0.00
09.09.2022+00:0013:00,0.00
09.09.2022+00:0014:00,0.00
09.09.2022+00:0015:00,0.00
09.09.2022+00:0016:00,0.00
09.09.2022+00:0017:00,0.00
09.09.2022+00:0018:00,0.00
09.09.2022+00:0019:00,0.00
09.09.2022+00:0020:00,0.00
09.09.2022+00:0021:00,0.00
09.09.2022+00:0022:00,0.00
09.09.2022+00:0023:00,0.00
10.09.2022+00:0000:00,0.00
10.09.2022+00:0001:00,0.00
10.09.2022+00:0002:00,0.00
10.09.2022+00:0003:00,0.00
10.09.2022+00:0004:00,0.00
10.09.2022+00:0005:00,0.00
10.09.2022+00:0006:00,0.00
10.09.2022+00:0007:00,0.00
10.09.2022+00:0008:00,0.00
10.09.2022+00:0009:00,0.00
10.09.2022+00:0010:00,0.00
10.09.2022+00:0011:00,0.00
10.09.2022+00:0012:00,0.00
10.09.2022+00:0013:00,0.00
10.09.2022+00:0014:00,0.00
10.09.2022+00:0015:00,0.00
10.09.2022+00:0016:00,0.00
10.09.2022+00:0017:00,0.00
10.09.2022+00:0018:00,0.00
10.09.2022+00:0019:00,0.00
10.09.2022+00:0020:00,0.00
10.09.2022+00:0021:00,0.00
10.09.2022+00:0022:00,0.00
10.09.2022+00:0023:00,0.00
11.09.2022+00:0000:00,0.00
11.09.2022+00:0001:00,0.00
11.09.2022+00:0002:00,0.00
11.09.2022+00:0003:00,0.00
11.09.2022+00:0004:00,0.00
11.09.2022+00:0005:00,0.00
11.09.2022+00:0006:00,0.00
11.09.2022+00:0007:00,0.00
11.09.2022+00:0008:00,0.00
11.09.2022+00:0009:00,0.00
11.09.2022+00:0010:00,0.00
11.09.2022+00:0011:00,0.00
11.09.2022+00:0012:00,0.00
11.09.2022+00:0013:00,0.00
11.09.2022+00:0014:00,0.00
11.09.2022+00:0015:00,0.00
11.09.2022+00:0016:00,0.00
11.09.2022+00:0017:00,0.00
11.09.2022+00:0018:00,0.00
11.09.2022+00:0019:00,0.00
11.09.2022+00:0020:00,0.00
11.09.2022+00:0021:00,0.00
11.09.2022+00:0022:00,0.00
11.09.2022+00:0023:00,0.00
12.09.2022+00:0000:00,0.00
12.09.2022+00:0001:00,0.00
12.09.2022+00:0002:00,0.00
12.09.2022+00:0003:00,0.00
12.09.2022+00:0004:00,0.00
12.09.2022+00:0005:00,0.00
12.09.2022+00:0006:00,0.00
12.09.2022+00:0007:00,0.00
12.09.2022+00:0008:00,0.00
12.09.2022+00:0009:00,0.00
12.09.2022+00:0010:00,0.00
12.09.2022+00:0011:00,0.00
12.09.2022+00:0012:00,0.00
12.09.2022+00:0013:00,0.00
12.09.2022+00:0014:00,0.00
12.09.2022+00:0015:00,0.00
12.09.2022+00:0016:00,0.00
12.09.2022+00:0017:00,0.00
12.09.2022+00:0018:00,0.00
12.09.2022+00:0019:00,0.00
12.09.2022+00:0020:00,0.00
12.09.2022+00:0021:00,0.00
12.09.2022+00:0022:00,0.00
12.09.2022+00:0023:00,0.00
13.09.2022+00:0000:00,0.00
13.09.2022+00:0001:00,0.00
13.09.2022+00:0002:00,0.00
13.09.2022+00:0003:00,0.00
13.09.2022+00:0004:00,0.00
13.09.2022+00:0005:00,0.00
13.09.2022+00:0006:00,0.00
13.09.2022+00:0007:00,14061.44
13.09.2022+00:0008:00,0.00
13.09.2022+00:0009:00,0.00
13.09.2022+00:0010:00,0.00
13.09.2022+00:0011:00,0.00
13.09.2022+00:0012:00,0.00
13.09.2022+00:0013:00,0.00
13.09.2022+00:0014:00,0.00
13.09.2022+00:0015:00,0.00
13.09.2022+00:0016:00,0.00
13.09.2022+00:0017:00,0.00
13.09.2022+00:0018:00,0.00
13.09.2022+00:0019:00,0.00
13.09.2022+00:0020:00,0.00
13.09.2022+00:0021:00,0.00
13.09.2022+00:0022:00,0.00
13.09.2022+00:0023:00,0.00
14.09.2022+00:0000:00,0.00
14.09.2022+00:0001:00,0.00
14.09.2022+00:0002:00,0.00
14.09.2022+00:0003:00,0.00
14.09.2022+00:0004:00,0.00
14.09.2022+00:0005:00,0.00
14.09.2022+00:0006:00,0.00
14.09.2022+00:0007:00,0.00
14.09.2022+00:0008:00,0.00
14.09.2022+00:0009:00,0.00
14.09.2022+00:0010:00,0.00
14.09.2022+00:0011:00,0.00
14.09.2022+00:0012:00,0.00
14.09.2022+00:0013:00,0.00
14.09.2022+00:0014:00,0.00
14.09.2022+00:0015:00,0.00
14.09.2022+00:0016:00,105552.24
14.09.2022+00:0017:00,0.00
14.09.2022+00:0018:00,0.00
14.09.2022+00:0019:00,72420.48
14.09.2022+00:0020:00,0.00
14.09.2022+00:0021:00,0.00
14.09.2022+00:0022:00,0.00
14.09.2022+00:0023:00,0.00
15.09.2022+00:0000:00,0.00
15.09.2022+00:0001:00,0.00
15.09.2022+00:0002:00,0.00
15.09.2022+00:0003:00,0.00
15.09.2022+00:0004:00,0.00
15.09.2022+00:0005:00,0.00
15.09.2022+00:0006:00,140045.44
15.09.2022+00:0007:00,334853.28
15.09.2022+00:0008:00,314086.24
15.09.2022+00:0009:00,0.00
15.09.2022+00:0010:00,0.00
15.09.2022+00:0011:00,0.00
15.09.2022+00:0012:00,0.00
15.09.2022+00:0013:00,0.00
15.09.2022+00:0014:00,0.00
15.09.2022+00:0015:00,0.00
15.09.2022+00:0016:00,0.00
15.09.2022+00:0017:00,0.00
15.09.2022+00:0018:00,0.00
15.09.2022+00:0019:00,0.00
15.09.2022+00:0020:00,0.00
15.09.2022+00:0021:00,0.00
15.09.2022+00:0022:00,0.00
15.09.2022+00:0023:00,0.00
16.09.2022+00:0000:00,0.00
16.09.2022+00:0001:00,0.00
16.09.2022+00:0002:00,0.00
16.09.2022+00:0003:00,0.00
16.09.2022+00:0004:00,0.00
16.09.2022+00:0005:00,0.00
16.09.2022+00:0006:00,0.00
16.09.2022+00:0007:00,0.00
16.09.2022+00:0008:00,0.00
16.09.2022+00:0009:00,0.00
16.09.2022+00:0010:00,0.00
16.09.2022+00:0011:00,0.00
16.09.2022+00:0012:00,0.00
16.09.2022+00:0013:00,0.00
16.09.2022+00:0014:00,0.00
16.09.2022+00:0015:00,0.00
16.09.2022+00:0016:00,0.00
16.09.2022+00:0017:00,0.00
16.09.2022+00:0018:00,0.00
16.09.2022+00:0019:00,106791.76
16.09.2022+00:0020:00,0.00
16.09.2022+00:0021:00,366400.08
16.09.2022+00:0022:00,0.00
16.09.2022+00:0023:00,93238.32
17.09.2022+00:0000:00,106578.40
17.09.2022+00:0001:00,97810.32
17.09.2022+00:0002:00,98531.68
17.09.2022+00:0003:00,94630.24
17.09.2022+00:0004:00,97759.52
17.09.2022+00:0005:00,148407.12
17.09.2022+00:0006:00,98358.96
17.09.2022+00:0007:00,82732.88
17.09.2022+00:0008:00,0.00
17.09.2022+00:0009:00,0.00
17.09.2022+00:0010:00,0.00
17.09.2022+00:0011:00,0.00
17.09.2022+00:0012:00,0.00
17.09.2022+00:0013:00,0.00
17.09.2022+00:0014:00,0.00
17.09.2022+00:0015:00,0.00
17.09.2022+00:0016:00,0.00
17.09.2022+00:0017:00,0.00
17.09.2022+00:0018:00,3708.40
17.09.2022+00:0019:00,318729.36
17.09.2022+00:0020:00,126583.44
17.09.2022+00:0021:00,0.00
17.09.2022+00:0022:00,8351.52
17.09.2022+00:0023:00,61752.48
18.09.2022+00:0000:00,72898.00
18.09.2022+00:0001:00,31567.12
18.09.2022+00:0002:00,24434.80
18.09.2022+00:0003:00,79308.96
18.09.2022+00:0004:00,0.00
18.09.2022+00:0005:00,19344.64
18.09.2022+00:0006:00,40660.32
18.09.2022+00:0007:00,0.00
18.09.2022+00:0008:00,0.00
18.09.2022+00:0009:00,0.00
18.09.2022+00:0010:00,0.00
18.09.2022+00:0011:00,0.00
18.09.2022+00:0012:00,0.00
18.09.2022+00:0013:00,0.00
18.09.2022+00:0014:00,0.00
18.09.2022+00:0015:00,0.00
18.09.2022+00:0016:00,0.00
18.09.2022+00:0017:00,0.00
18.09.2022+00:0018:00,34066.48
18.09.2022+00:0019:00,75407.52
18.09.2022+00:0020:00,0.00
18.09.2022+00:0021:00,0.00
18.09.2022+00:0022:00,0.00
18.09.2022+00:0023:00,0.00
19.09.2022+00:0000:00,71455.28
19.09.2022+00:0001:00,59629.04
19.09.2022+00:0002:00,68285.36
19.09.2022+00:0003:00,65633.60
19.09.2022+00:0004:00,81361.28
19.09.2022+00:0005:00,106466.64
19.09.2022+00:0006:00,285556.96
19.09.2022+00:0007:00,162082.48
19.09.2022+00:0008:00,178318.16
19.09.2022+00:0009:00,125232.16
19.09.2022+00:0010:00,0.00
19.09.2022+00:0011:00,0.00
19.09.2022+00:0012:00,0.00
19.09.2022+00:0013:00,0.00
19.09.2022+00:0014:00,0.00
19.09.2022+00:0015:00,0.00
19.09.2022+00:0016:00,0.00
19.09.2022+00:0017:00,98704.40
19.09.2022+00:0018:00,69494.40
19.09.2022+00:0019:00,97444.56
19.09.2022+00:0020:00,102839.52
19.09.2022+00:0021:00,106293.92
19.09.2022+00:0022:00,89062.56
19.09.2022+00:0023:00,92080.08
20.09.2022+00:0000:00,91988.64
20.09.2022+00:0001:00,95534.48
20.09.2022+00:0002:00,96113.60
20.09.2022+00:0003:00,94894.40
20.09.2022+00:0004:00,85303.36
20.09.2022+00:0005:00,257352.80
20.09.2022+00:0006:00,349412.56
20.09.2022+00:0007:00,401005.04
20.09.2022+00:0008:00,58755.28
20.09.2022+00:0009:00,41371.52
20.09.2022+00:0010:00,0.00
20.09.2022+00:0011:00,0.00
20.09.2022+00:0012:00,0.00
20.09.2022+00:0013:00,0.00
20.09.2022+00:0014:00,0.00
20.09.2022+00:0015:00,0.00
20.09.2022+00:0016:00,0.00
20.09.2022+00:0017:00,0.00
20.09.2022+00:0018:00,0.00
20.09.2022+00:0019:00,0.00
20.09.2022+00:0020:00,0.00
20.09.2022+00:0021:00,0.00
20.09.2022+00:0022:00,0.00
20.09.2022+00:0023:00,0.00
21.09.2022+00:0000:00,81381.60
21.09.2022+00:0001:00,108447.84
21.09.2022+00:0002:00,81422.24
21.09.2022+00:0003:00,75783.44
21.09.2022+00:0004:00,40579.04
21.09.2022+00:0005:00,274.32
21.09.2022+00:0006:00,0.00
21.09.2022+00:0007:00,0.00
21.09.2022+00:0008:00,0.00
21.09.2022+00:0009:00,0.00
21.09.2022+00:0010:00,0.00
21.09.2022+00:0011:00,0.00
21.09.2022+00:0012:00,0.00
21.09.2022+00:0013:00,0.00
21.09.2022+00:0014:00,0.00
21.09.2022+00:0015:00,0.00
21.09.2022+00:0016:00,0.00
21.09.2022+00:0017:00,0.00
21.09.2022+00:0018:00,0.00
21.09.2022+00:0019:00,0.00
21.09.2022+00:0020:00,0.00
21.09.2022+00:0021:00,0.00
21.09.2022+00:0022:00,0.00
21.09.2022+00:0023:00,0.00
22.09.2022+00:0000:00,0.00
22.09.2022+00:0001:00,0.00
22.09.2022+00:0002:00,0.00
22.09.2022+00:0003:00,0.00
22.09.2022+00:0004:00,0.00
22.09.2022+00:0005:00,0.00
22.09.2022+00:0006:00,0.00
22.09.2022+00:0007:00,0.00
22.09.2022+00:0008:00,0.00
22.09.2022+00:0009:00,0.00
22.09.2022+00:0010:00,0.00
22.09.2022+00:0011:00,0.00
22.09.2022+00:0012:00,0.00
22.09.2022+00:0013:00,0.00
22.09.2022+00:0014:00,0.00
22.09.2022+00:0015:00,0.00
22.09.2022+00:0016:00,0.00
22.09.2022+00:0017:00,0.00
22.09.2022+00:0018:00,0.00
22.09.2022+00:0019:00,0.00
22.09.2022+00:0020:00,0.00
22.09.2022+00:0021:00,0.00
22.09.2022+00:0022:00,0.00
22.09.2022+00:0023:00,0.00
23.09.2022+00:0000:00,0.00
23.09.2022+00:0001:00,0.00
23.09.2022+00:0002:00,0.00
23.09.2022+00:0003:00,0.00
23.09.2022+00:0004:00,0.00
23.09.2022+00:0005:00,260441.44
23.09.2022+00:0006:00,0.00
23.09.2022+00:0007:00,0.00
23.09.2022+00:0008:00,0.00
23.09.2022+00:0009:00,0.00
23.09.2022+00:0010:00,0.00
23.09.2022+00:0011:00,0.00
23.09.2022+00:0012:00,0.00
23.09.2022+00:0013:00,0.00
23.09.2022+00:0014:00,0.00
23.09.2022+00:0015:00,0.00
23.09.2022+00:0016:00,0.00
23.09.2022+00:0017:00,0.00
23.09.2022+00:0018:00,0.00
23.09.2022+00:0019:00,0.00
23.09.2022+00:0020:00,0.00
23.09.2022+00:0021:00,0.00
23.09.2022+00:0022:00,0.00
23.09.2022+00:0023:00,198963.28
24.09.2022+00:0000:00,129956.56
24.09.2022+00:0001:00,46492.16
24.09.2022+00:0002:00,0.00
24.09.2022+00:0003:00,0.00
24.09.2022+00:0004:00,0.00
24.09.2022+00:0005:00,260705.60
24.09.2022+00:0006:00,0.00
24.09.2022+00:0007:00,0.00
24.09.2022+00:0008:00,0.00
24.09.2022+00:0009:00,0.00
24.09.2022+00:0010:00,0.00
24.09.2022+00:0011:00,0.00
24.09.2022+00:0012:00,0.00
24.09.2022+00:0013:00,0.00
24.09.2022+00:0014:00,0.00
24.09.2022+00:0015:00,0.00
24.09.2022+00:0016:00,0.00
24.09.2022+00:0017:00,0.00
24.09.2022+00:0018:00,0.00
24.09.2022+00:0019:00,0.00
24.09.2022+00:0020:00,0.00
24.09.2022+00:0021:00,0.00
24.09.2022+00:0022:00,0.00
24.09.2022+00:0023:00,0.00
25.09.2022+00:0000:00,0.00
25.09.2022+00:0001:00,0.00
25.09.2022+00:0002:00,0.00
25.09.2022+00:0003:00,0.00
25.09.2022+00:0004:00,0.00
25.09.2022+00:0005:00,0.00
25.09.2022+00:0006:00,0.00
25.09.2022+00:0007:00,0.00
25.09.2022+00:0008:00,0.00
25.09.2022+00:0009:00,0.00
25.09.2022+00:0010:00,0.00
25.09.2022+00:0011:00,0.00
25.09.2022+00:0012:00,0.00
25.09.2022+00:0013:00,0.00
25.09.2022+00:0014:00,0.00
25.09.2022+00:0015:00,0.00
25.09.2022+00:0016:00,0.00
25.09.2022+00:0017:00,0.00
25.09.2022+00:0018:00,0.00
25.09.2022+00:0019:00,0.00
25.09.2022+00:0020:00,0.00
25.09.2022+00:0021:00,0.00
25.09.2022+00:0022:00,0.00
25.09.2022+00:0023:00,0.00
26.09.2022+00:0000:00,0.00
26.09.2022+00:0001:00,0.00
26.09.2022+00:0002:00,0.00
26.09.2022+00:0003:00,0.00
26.09.2022+00:0004:00,0.00
26.09.2022+00:0005:00,0.00
26.09.2022+00:0006:00,0.00
26.09.2022+00:0007:00,0.00
26.09.2022+00:0008:00,0.00
26.09.2022+00:0009:00,0.00
26.09.2022+00:0010:00,0.00
26.09.2022+00:0011:00,0.00
26.09.2022+00:0012:00,0.00
26.09.2022+00:0013:00,0.00
26.09.2022+00:0014:00,0.00
26.09.2022+00:0015:00,0.00
26.09.2022+00:0016:00,0.00
26.09.2022+00:0017:00,0.00
26.09.2022+00:0018:00,0.00
26.09.2022+00:0019:00,0.00
26.09.2022+00:0020:00,0.00
26.09.2022+00:0021:00,0.00
26.09.2022+00:0022:00,0.00
26.09.2022+00:0023:00,0.00
27.09.2022+00:0000:00,31597.60
27.09.2022+00:0001:00,0.00
27.09.2022+00:0002:00,0.00
27.09.2022+00:0003:00,0.00
27.09.2022+00:0004:00,0.00
27.09.2022+00:0005:00,136987.28
27.09.2022+00:0006:00,0.00
27.09.2022+00:0007:00,0.00
27.09.2022+00:0008:00,0.00
27.09.2022+00:0009:00,0.00
27.09.2022+00:0010:00,0.00
27.09.2022+00:0011:00,0.00
27.09.2022+00:0012:00,0.00
27.09.2022+00:0013:00,0.00
27.09.2022+00:0014:00,0.00
27.09.2022+00:0015:00,0.00
27.09.2022+00:0016:00,0.00
27.09.2022+00:0017:00,0.00
27.09.2022+00:0018:00,0.00
27.09.2022+00:0019:00,0.00
27.09.2022+00:0020:00,0.00
27.09.2022+00:0021:00,0.00
27.09.2022+00:0022:00,0.00
27.09.2022+00:0023:00,0.00
28.09.2022+00:0000:00,0.00
28.09.2022+00:0001:00,0.00
28.09.2022+00:0002:00,0.00
28.09.2022+00:0003:00,0.00
28.09.2022+00:0004:00,0.00
28.09.2022+00:0005:00,0.00
28.09.2022+00:0006:00,0.00
28.09.2022+00:0007:00,0.00
28.09.2022+00:0008:00,0.00
28.09.2022+00:0009:00,0.00
28.09.2022+00:0010:00,0.00
28.09.2022+00:0011:00,0.00
28.09.2022+00:0012:00,0.00
28.09.2022+00:0013:00,0.00
28.09.2022+00:0014:00,0.00
28.09.2022+00:0015:00,0.00
28.09.2022+00:0016:00,0.00
28.09.2022+00:0017:00,0.00
28.09.2022+00:0018:00,0.00
28.09.2022+00:0019:00,0.00
28.09.2022+00:0020:00,0.00
28.09.2022+00:0021:00,0.00
28.09.2022+00:0022:00,0.00
28.09.2022+00:0023:00,0.00
29.09.2022+00:0000:00,0.00
29.09.2022+00:0001:00,0.00
29.09.2022+00:0002:00,0.00
29.09.2022+00:0003:00,0.00
29.09.2022+00:0004:00,0.00
29.09.2022+00:0005:00,0.00
29.09.2022+00:0006:00,0.00
29.09.2022+00:0007:00,0.00
29.09.2022+00:0008:00,0.00
29.09.2022+00:0009:00,0.00
29.09.2022+00:0010:00,0.00
29.09.2022+00:0011:00,0.00
29.09.2022+00:0012:00,0.00
29.09.2022+00:0013:00,0.00
29.09.2022+00:0014:00,0.00
29.09.2022+00:0015:00,0.00
29.09.2022+00:0016:00,0.00
29.09.2022+00:0017:00,0.00
29.09.2022+00:0018:00,0.00
29.09.2022+00:0019:00,0.00
29.09.2022+00:0020:00,0.00
29.09.2022+00:0021:00,0.00
29.09.2022+00:0022:00,0.00
29.09.2022+00:0023:00,0.00
30.09.2022+00:0000:00,0.00
30.09.2022+00:0001:00,0.00
30.09.2022+00:0002:00,0.00
30.09.2022+00:0003:00,0.00
30.09.2022+00:0004:00,0.00
30.09.2022+00:0005:00,0.00
30.09.2022+00:0006:00,0.00
30.09.2022+00:0007:00,0.00
30.09.2022+00:0008:00,0.00
30.09.2022+00:0009:00,0.00
30.09.2022+00:0010:00,0.00
30.09.2022+00:0011:00,0.00
30.09.2022+00:0012:00,0.00
30.09.2022+00:0013:00,0.00
