Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN,CROSSBORDER
2024-01-07,12:00,N,91.5,350.0,53.1,35.0,19776.0
2024-01-07,13:00,N,87.52,300.0,53.1,35.0,24985.6
2024-01-07,14:00,N,87.23,400.0,53.1,35.0,28646.4
2024-01-07,15:00,N,90.64,493.89999,53.1,35.0,37020.159999999996
2024-01-07,16:00,N,96.21,493.89999,53.1,30.0,46016.0
2024-01-07,17:00,N,104.27,304.0,63.676,33.0,56358.4
2024-01-07,18:00,N,106.09,220.0,61.51599,30.0,58752.0
2024-01-07,19:00,N,103.55,179.0,64.5,30.0,59325.36
2024-01-07,20:00,N,87.86,114.0,64.5,30.0,58451.84
2024-01-07,21:00,N,93.31,114.0,64.5,30.0,42854.4
2024-01-07,22:00,N,86.42,114.0,62.89999,33.0,42180.6
2024-01-07,23:00,N,62.66,113.0,62.89999,30.0,33224.0
2024-01-08,00:00,N,79.94,98.0,52.89999,35.0,43151.68
2024-01-08,01:00,N,81.39,81.39,56.2,0.0,38875.28
2024-01-08,02:00,N,81.82,81.81999,56.2,0.0,34688.0
2024-01-08,03:00,N,79.11,87.0,56.2,0.0,30873.6
2024-01-08,04:00,N,78.48,87.0,56.2,0.0,28633.6
2024-01-08,05:00,N,82.1,82.09999,61.2,44.1,30681.6
2024-01-08,06:00,N,94.3,133.0,62.89999,74.59999,51276.8
2024-01-08,07:00,N,111.22,499.12,51.158,101.59999,73510.4
2024-01-08,08:00,N,121.11,1206.14,51.158,120.0,86118.4
2024-01-08,09:00,N,120.73,1205.85999,53.1,94.59999,85683.2
2024-01-08,10:00,N,113.9,499.12,53.1,101.59999,77158.4
2024-01-08,11:00,N,139.05,293.0,53.1,100.59999,149690.4
2024-01-08,12:00,N,161.05,161.05,51.5,99.29999,213900.0
2024-01-08,13:00,N,93.0,137.91,53.1,93.59999,160576.8
2024-01-08,14:00,N,167.2,167.19999,51.5,85.4,224990.4
2024-01-08,15:00,N,91.18,162.52,51.5,98.5,205577.6
2024-01-08,16:00,N,90.0,129.93,51.158,120.0,105868.0
2024-01-08,17:00,N,0.68,132.31,53.1,118.09999,106969.6
2024-01-08,18:00,N,-0.3,130.00999,51.5,88.09999,106073.6
2024-01-08,19:00,N,-0.27,122.12,62.89999,70.0,96384.0
2024-01-08,20:00,N,-0.27,114.20999,62.89999,50.0,86336.0
2024-01-08,21:00,N,-0.3,99.84999,51.5,83.79999,69562.07999999999
2024-01-08,22:00,N,-0.3,81.5,51.5,50.0,67593.28
2024-01-08,23:00,N,-0.3,49.99,47.1,33.0,60695.2
2024-01-09,00:00,N,9.0,27.71,53.7,25.1,84159.76000000001
2024-01-09,01:00,N,10.0,26.73,53.7,0.0,79795.36
2024-01-09,02:00,N,7.0,26.32999,53.7,0.0,65312.72
2024-01-09,03:00,N,2.5,26.27,53.7,0.0,59945.76
2024-01-09,04:00,N,2.5,26.87999,53.7,0.0,59466.48
2024-01-09,05:00,N,2.5,38.0,53.7,35.0,66821.92
2024-01-09,06:00,N,8.0,69.57999,53.7,40.6,100202.48
2024-01-09,07:00,N,11.0,80.71999,49.6,45.29999,107160.8
2024-01-09,08:00,N,2.5,75.43,52.6,50.7,130802.72
2024-01-09,09:00,N,2.5,74.5,52.6,41.0,114641.04000000001
2024-01-09,10:00,N,2.5,81.26,52.6,35.0,103465.12
2024-01-09,11:00,N,2.5,74.73,53.29999,35.0,93148.72
2024-01-09,12:00,N,3.0,71.4,53.29999,30.0,84615.2
2024-01-09,13:00,N,3.0,79.15999,53.29999,30.0,83313.44
2024-01-09,14:00,N,3.0,84.87999,54.2,30.0,100499.68
2024-01-09,15:00,N,3.0,90.10999,53.5,32.89999,110866.07999999999
2024-01-09,16:00,N,10.0,78.03,55.1,35.39999,126240.16
2024-01-09,17:00,N,18.0,94.98999,55.1,69.9,136067.36
2024-01-09,18:00,N,133.53,138.53,55.1,49.6,132436.24
2024-01-09,19:00,N,126.38,139.4,55.1,46.39999,121517.2
2024-01-09,20:00,N,116.51,125.0,55.1,31.5,107103.6
2024-01-09,21:00,N,99.96,99.95999,55.1,25.0,94995.84
2024-01-09,22:00,N,89.98,89.98,51.6,25.0,89222.0
2024-01-09,23:00,N,50.92,80.0,48.3,25.0,70896.64
2024-01-10,00:00,N,37.99,90.0,48.3,25.0,61863.36
2024-01-10,01:00,N,34.6,90.0,48.3,0.0,58653.520000000004
2024-01-10,02:00,N,27.99,90.0,48.6,0.0,57556.4
2024-01-10,03:00,N,27.4,90.0,51.1,0.0,57525.92
2024-01-10,04:00,N,32.11,90.0,50.91,0.0,59033.92
2024-01-10,05:00,N,80.0,90.0,50.6,35.0,78506.8
2024-01-10,06:00,N,82.74,90.0,50.38,43.7,104805.6
2024-01-10,07:00,N,96.89,96.89,48.622,81.7,127547.68
2024-01-10,08:00,N,-5.0,100.03,49.5,80.09999,151000.72
2024-01-10,09:00,N,-5.0,79.98,49.5,42.0,136004.56
2024-01-10,10:00,N,-5.0,50.07,47.5,58.29999,126178.4
2024-01-10,11:00,N,-5.0,36.89999,46.3,58.6,111663.28
2024-01-10,12:00,N,-5.0,32.97999,46.3,62.79999,102216.07999999999
2024-01-10,13:00,N,-5.0,27.8,47.5,49.39999,112384.64
2024-01-10,14:00,N,-5.0,27.43,47.5,46.0,123137.6
2024-01-10,15:00,N,-5.0,26.87,47.5,51.5,133821.03999999998
2024-01-10,16:00,N,26.32,125.0,47.5,50.89999,148349.12
2024-01-10,17:00,N,26.54,141.0,47.5,70.0,164186.0
2024-01-10,18:00,N,25.94,136.0,50.5,55.89999,140063.2
2024-01-10,19:00,N,25.39,25.39,50.5,43.2,112263.44
2024-01-10,20:00,N,25.09,25.09,50.5,55.2,93502.48
2024-01-10,21:00,N,16.0,25.32,50.5,53.1,83108.8
2024-01-10,22:00,N,16.0,24.43,48.2,30.0,59608.72
2024-01-10,23:00,N,21.5,36.57,48.2,25.0,8707.12
2024-01-11,00:00,N,21.09,21.09,48.2,26.5,63002.16
2024-01-11,01:00,N,21.85,21.85,48.2,0.0,53086.0
2024-01-11,02:00,N,24.39,24.39,49.8,0.0,0.0
2024-01-11,03:00,N,27.01,27.01,49.8,0.0,13197.84
2024-01-11,04:00,N,28.77,28.77,49.8,0.0,40335.2
2024-01-11,05:00,N,34.36,34.35999,43.8,34.79999,0.0
2024-01-11,06:00,N,41.94,41.93999,48.0,42.6,58602.88
2024-01-11,07:00,N,53.51,53.50999,54.1,68.0,61518.8
2024-01-11,08:00,N,69.38,69.37999,59.1,70.0,87370.84
2024-01-11,09:00,N,88.0,89.56999,59.1,62.6,78155.84
2024-01-11,10:00,N,80.46,110.01,47.4,54.6,47460.56
2024-01-11,11:00,N,85.0,103.29,49.0,43.6,34696.08
2024-01-11,12:00,N,96.3,100.0,49.0,40.29999,28227.2
2024-01-11,13:00,N,99.0,100.0,48.048,41.0,34056.0
2024-01-11,14:00,N,105.98,105.98,47.892,35.0,42540.0
2024-01-11,15:00,N,85.0,124.09999,48.332,38.89999,71052.0
2024-01-11,16:00,N,81.0,141.86,48.332,42.79999,100176.0
2024-01-11,17:00,N,50.0,155.0,49.932,52.39999,120564.0
2024-01-11,18:00,N,80.0,200.0,49.932,58.6,244920.0
2024-01-11,19:00,N,145.44,146.0,51.1,70.0,125256.0
2024-01-11,20:00,N,123.51,135.0,51.1,42.89999,95472.0
2024-01-11,21:00,N,108.2,108.2,51.1,35.0,79596.0
2024-01-11,22:00,N,100.0,100.0,52.544,25.0,73932.0
2024-01-11,23:00,N,96.97,96.96999,52.718,25.0,79428.0
2024-01-12,00:00,N,90.94,90.93999,51.0,31.0,61847.4
2024-01-12,01:00,N,72.41,88.12999,51.0,0.0,58747.5
2024-01-12,02:00,N,15.0,86.29999,49.846,0.0,56834.4
2024-01-12,03:00,N,6.0,86.84999,51.246,0.0,60564.0
2024-01-12,04:00,N,2.5,92.23999,51.246,0.0,73899.6
2024-01-12,05:00,N,2.5,103.41,51.246,30.8,98784.9
2024-01-12,06:00,N,35.0,124.5,51.348,44.0,144496.8
2024-01-12,07:00,N,85.0,137.15,51.546,40.0,141884.4
2024-01-12,08:00,N,87.5,140.74,50.05,44.0,121221.0
2024-01-12,09:00,N,134.96,134.96,51.654,24.0,110070.3
2024-01-12,10:00,N,150.03,150.03,51.754,24.0,158527.5
2024-01-12,11:00,N,136.48,136.47999,51.74,24.0,129468.0
2024-01-12,12:00,N,124.57,124.56999,50.23,24.0,101561.4
2024-01-12,13:00,N,124.32,124.31999,48.964,24.0,101000.1
2024-01-12,14:00,N,150.51,150.50999,48.971,24.0,158534.4
2024-01-12,15:00,N,203.0,203.0,49.08,26.0,278698.2
2024-01-12,16:00,N,83.0,299.01999,52.488,24.0,501690.9
2024-01-12,17:00,N,83.0,200.00999,54.083,26.0,252939.0
2024-01-12,18:00,N,90.0,155.0,54.077,29.0,146988.3
2024-01-12,19:00,N,122.84,122.84,62.513,25.0,87617.1
2024-01-12,20:00,N,108.87,108.87,62.513,24.0,73519.5
2024-01-12,21:00,N,98.66,98.65999,60.719,24.0,72679.2
2024-01-12,22:00,N,72.0,93.56999,51.0,25.0,68853.0
2024-01-12,23:00,N,5.0,80.09999,51.0,24.0,46913.9
2024-01-13,00:00,N,5.0,49.68999,49.114,24.0,26365.2
2024-01-13,01:00,N,32.0,46.63,52.903,0.0,28671.52
2024-01-13,02:00,N,32.0,44.0,54.0,0.0,30124.4
2024-01-13,03:00,N,42.47,60.34,54.0,0.0,29362.4
2024-01-13,04:00,N,42.54,69.0,54.0,0.0,30175.2
2024-01-13,05:00,N,43.53,69.0,51.0,24.0,31292.8
2024-01-13,06:00,N,45.62,69.0,49.091,26.0,34259.52
2024-01-13,07:00,N,51.2,63.00999,54.1,29.0,28742.64
2024-01-13,08:00,N,57.93,57.93,52.4,30.6,22616.16
2024-01-13,09:00,N,52.0,59.17,54.1,25.0,21366.48
2024-01-13,10:00,N,59.21,59.21,54.1,22.0,21315.68
2024-01-13,11:00,N,58.37,58.36999,59.1,22.0,16062.96
2024-01-13,12:00,N,56.2,56.2,59.1,22.0,14691.36
2024-01-13,13:00,N,56.36,56.35999,59.1,23.0,11328.4
2024-01-13,14:00,N,59.17,59.17,59.1,23.0,16601.44
2024-01-13,15:00,N,66.0,68.60999,59.1,24.0,15268.720000000001
2024-01-13,16:00,N,67.05,70.78,60.8,23.0,15770.36
2024-01-13,17:00,N,74.22,86.0,60.8,23.0,19758.72
2024-01-13,18:00,N,75.81,125.0,60.8,24.0,27415.28
2024-01-13,19:00,N,73.82,125.0,60.8,23.0,21996.6
2024-01-13,20:00,N,73.06,80.5,52.7,23.0,20459.4
2024-01-13,21:00,N,80.19,80.18999,47.7,24.0,36780.8
2024-01-13,22:00,N,67.35,81.0,47.6,23.0,11107.8
2024-01-13,23:00,N,61.65,128.0,47.0,21.0,0.0
2024-01-14,00:00,N,64.02,165.0,47.0,22.5,0.0
2024-01-14,01:00,N,62.11,125.0,47.0,0.0,0.0
2024-01-14,02:00,N,62.93,125.0,47.6,0.0,0.0
2024-01-14,03:00,N,64.88,125.0,48.2,0.0,2131.5
2024-01-14,04:00,N,56.32,65.37999,48.2,0.0,1739.5
2024-01-14,05:00,N,56.32,65.2,54.023,24.89999,0.0
2024-01-14,06:00,N,63.5,67.62,53.934,24.89999,759.5
2024-01-14,07:00,N,64.0,72.01,49.1,20.0,857.5
2024-01-14,08:00,N,70.0,76.79,49.1,20.0,122.5
2024-01-14,09:00,N,81.38,90.0,49.1,20.0,588.0
2024-01-14,10:00,N,81.33,157.0,49.1,20.0,1715.0
2024-01-14,11:00,N,82.79,88.07999,49.1,20.0,2327.5
2024-01-14,12:00,N,80.39,80.39,50.8,20.0,690.88
2024-01-14,13:00,N,77.04,77.04,50.8,20.0,0.0
2024-01-14,14:00,N,71.0,79.15,50.8,20.0,0.0
2024-01-14,15:00,N,74.0,82.31999,50.8,20.0,2737.5
2024-01-14,16:00,N,75.0,90.5,50.8,20.0,11387.5
2024-01-14,17:00,N,91.86,97.0,50.8,20.0,21012.5
2024-01-14,18:00,N,76.0,96.0,55.8,20.0,24725.0
2024-01-14,19:00,N,73.46,85.26,55.8,20.0,14125.0
2024-01-14,20:00,N,74.0,79.06,53.346,20.0,6500.0
2024-01-14,21:00,N,78.41,78.40999,50.9,24.89999,5887.5
2024-01-14,22:00,N,74.67,80.0,52.1,23.0,1875.0
2024-01-14,23:00,N,66.89,74.0,52.1,24.89999,0.0
2024-01-15,00:00,N,50.0,69.65,52.1,22.5,0.0
2024-01-15,01:00,N,45.0,66.04999,52.1,0.0,0.0
2024-01-15,02:00,N,45.0,64.31,52.1,0.0,0.0
2024-01-15,03:00,N,45.0,62.03999,49.1,0.0,0.0
2024-01-15,04:00,N,48.07,63.57,47.937,0.0,0.0
2024-01-15,05:00,N,70.57,170.5,50.8,25.5,0.0
2024-01-15,06:00,N,85.79,200.0,52.4,29.89999,14249.6
2024-01-15,07:00,N,113.52,170.0,52.4,22.89999,72419.2
2024-01-15,08:00,N,80.0,111.04,52.4,22.89999,28645.6
2024-01-15,09:00,N,80.0,128.06,52.4,20.0,68490.8
2024-01-15,10:00,N,80.0,101.89,52.4,20.0,17104.4
2024-01-15,11:00,N,129.02,129.02,52.4,19.89999,94574.4
2024-01-15,12:00,N,129.08,129.08,52.4,19.89999,110336.8
2024-01-15,13:00,N,129.08,129.08,54.9,19.89999,114509.2
2024-01-15,14:00,N,123.78,123.78,54.9,19.89999,95843.2
2024-01-15,15:00,N,108.28,108.28,54.9,20.0,45969.6
2024-01-15,16:00,N,110.02,170.0,54.9,20.0,36399.2
2024-01-15,17:00,N,80.46,109.08,54.9,20.0,26908.0
2024-01-15,18:00,N,115.57,115.56999,54.9,22.89999,26647.6
2024-01-15,19:00,N,110.66,110.66,57.4,20.0,20633.6
2024-01-15,20:00,N,103.15,103.15,59.1,20.0,10118.4
2024-01-15,21:00,N,92.95,196.8,59.1,20.0,5257.6
2024-01-15,22:00,N,89.49,248.0,49.3,21.89999,3211.6
2024-01-15,23:00,N,86.43,170.5,49.3,21.89999,855.6
2024-01-16,00:00,N,71.0,82.18999,49.3,23.89999,0.0
2024-01-16,01:00,N,73.0,81.4,49.3,0.0,0.0
2024-01-16,02:00,N,73.0,80.06999,49.3,0.0,0.0
2024-01-16,03:00,N,70.12,78.26,53.7,0.0,0.0
2024-01-16,04:00,N,70.12,77.59,61.6,0.0,0.0
2024-01-16,05:00,N,83.45,250.0,59.7,25.5,0.0
2024-01-16,06:00,N,123.0,357.0,54.7,53.0,37733.2
2024-01-16,07:00,N,193.42,393.0,54.7,74.2,115580.4
2024-01-16,08:00,N,275.59,476.0,54.7,53.0,183437.5
2024-01-16,09:00,N,270.56,549.0,54.7,25.89999,180625.0
2024-01-16,10:00,N,249.93,450.0,54.7,25.89999,176462.5
2024-01-16,11:00,N,200.55,280.0,60.3,25.89999,124712.5
2024-01-16,12:00,N,170.04,170.03999,55.3,25.89999,87012.5
2024-01-16,13:00,N,141.97,141.97,57.7,34.0,59150.0
2024-01-16,14:00,N,143.58,143.58,54.358,39.0,60337.5
2024-01-16,15:00,N,156.16,156.16,52.703,39.0,68237.5
2024-01-16,16:00,N,170.08,170.08,54.358,39.0,77400.0
2024-01-16,17:00,N,170.81,170.81,63.3,39.0,83418.6
2024-01-16,18:00,N,164.52,215.0,57.7,39.0,88035.0
2024-01-16,19:00,N,145.42,245.0,56.7,25.0,81769.5
2024-01-16,20:00,N,151.51,151.50999,50.6,25.0,136128.6
2024-01-16,21:00,N,131.44,131.44,50.6,38.89999,109908.9
2024-01-16,22:00,N,69.0,121.14,50.6,27.3,95013.0
2024-01-16,23:00,N,101.9,167.4,50.6,25.5,60118.2
2024-01-17,00:00,N,95.63,162.0,50.0,25.19999,63835.2
2024-01-17,01:00,N,84.26,162.0,49.96,0.0,36952.0
2024-01-17,02:00,N,82.1,162.0,55.2,0.0,33802.4
2024-01-17,03:00,N,82.09,162.0,54.958,0.0,36034.4
2024-01-17,04:00,N,90.06,162.69999,54.958,0.0,56420.0
2024-01-17,05:00,N,134.58,155.0,54.958,40.29999,166904.0
2024-01-17,06:00,N,150.0,150.0,54.958,75.0,196788.0
2024-01-17,07:00,N,71.05,147.72,54.958,76.4,168094.4
2024-01-17,08:00,N,87.0,122.02,54.958,79.09999,66141.6
2024-01-17,09:00,N,93.0,105.59,63.3,57.21999,6745.6
2024-01-17,10:00,N,110.33,110.33,63.3,46.79999,8673.6
2024-01-17,11:00,N,111.1,111.09999,58.3,35.0,23097.6
2024-01-17,12:00,N,116.49,116.48999,58.3,25.89999,44541.6
2024-01-17,13:00,N,119.9,119.9,58.3,25.87,55393.6
2024-01-17,14:00,N,80.0,117.97,56.7,35.1,59840.0
2024-01-17,15:00,N,75.0,121.81999,61.7,32.0,69593.6
2024-01-17,16:00,N,79.0,124.84,61.7,35.1,83619.2
