Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN,CROSSBORDER
2022-03-03,03:00,N,5.36,14.26,70.59999,0.0,87485.2
2022-03-03,04:00,N,5.37,31.02,71.9,0.0,118963.58
2022-03-03,05:00,N,8.0,50.31,81.59999,30.0,192892.68
2022-03-03,06:00,N,9.0,55.06,87.59999,30.0,238395.44
2022-03-03,07:00,N,10.0,78.04999,87.59999,30.0,443757.07999999996
2022-03-03,08:00,N,11.5,99.84999,89.29999,30.66,183342.5
2022-03-03,09:00,N,13.5,109.94,92.9,0.0,161286.5
2022-03-03,10:00,N,109.91,109.91,88.5,0.0,155446.0
2022-03-03,11:00,N,94.93,120.0,84.9,0.0,132859.9
2022-03-03,12:00,N,82.34999,120.0,83.2,0.0,114004.5
2022-03-03,13:00,N,75.28,99.0,83.2,0.0,97118.1
2022-03-03,14:00,N,72.32999,72.32999,80.2,0.0,83956.88
2022-03-03,15:00,N,78.17,78.17,84.2,0.0,86794.5
2022-03-03,16:00,N,90.06999,90.06999,86.2,0.0,127509.5
2022-03-03,17:00,N,109.98,109.98,89.59999,0.0,195237.66
2022-03-03,18:00,N,119.94,119.94,89.7,11.19999,249123.02000000002
2022-03-03,19:00,N,109.95999,109.95999,93.2,11.19999,179220.0
2022-03-03,20:00,N,95.0,125.0,93.2,11.19999,170818.16
2022-03-03,21:00,N,109.95,125.0,93.2,11.19999,170365.06
2022-03-03,22:00,N,109.98999,109.98999,87.4,11.19999,155048.8
2022-03-03,23:00,N,109.91,109.91,77.7,11.19999,146762.7
2022-03-04,00:00,N,119.98,119.98,62.79999,11.19999,153225.0
2022-03-04,01:00,N,119.98,119.98,62.79999,0.0,149526.6
2022-03-04,02:00,N,119.91,119.91,62.79999,0.0,150381.6
2022-03-04,03:00,N,119.97,119.97,62.79999,0.0,151616.4
2022-03-04,04:00,N,135.38,135.38,62.79999,0.0,172130.4
2022-03-04,05:00,N,175.77,175.77,72.2,16.5,238430.4
2022-03-04,06:00,N,200.44,200.44,76.2,16.5,248898.0
2022-03-04,07:00,N,410.0,510.83999,68.9,16.5,579852.0
2022-03-04,08:00,N,115.0,410.05,67.9,16.5,589992.0
2022-03-04,09:00,N,115.0,375.92,69.9,8.84999,549260.4
2022-03-04,10:00,N,175.0,198.0,75.2,8.84999,271876.8
2022-03-04,11:00,N,188.97,188.97,73.79999,8.84999,257290.8
2022-03-04,12:00,N,181.58,181.58,75.2,8.84999,244701.6
2022-03-04,13:00,N,155.0,176.93,72.2,8.84999,238836.0
2022-03-04,14:00,N,155.0,175.68,72.2,8.84999,237650.4
2022-03-04,15:00,N,167.0,175.05,69.2,8.84999,237432.0
2022-03-04,16:00,N,166.0,176.59999,75.09999,8.84999,239397.6
2022-03-04,17:00,N,170.5,201.13,78.09999,8.84999,287458.08
2022-03-04,18:00,N,175.0,240.78999,81.09999,11.19999,346663.2
2022-03-04,19:00,N,172.5,199.47999,81.09999,11.19999,283951.2
2022-03-04,20:00,N,172.5,182.27,78.09999,11.19999,257727.6
2022-03-04,21:00,N,165.37,165.37,78.09999,11.19999,230661.6
2022-03-04,22:00,N,156.44999,156.44999,77.5,11.19999,219788.4
2022-03-04,23:00,N,109.95999,109.95999,70.59999,11.19999,172208.12
2022-03-05,00:00,N,118.34999,118.34999,71.4,9.67999,191352.24
2022-03-05,01:00,N,14.5,87.64,74.9,0.0,120965.2
2022-03-05,02:00,N,14.5,68.04,74.9,0.0,100770.23999999999
2022-03-05,03:00,N,13.5,60.99,74.9,0.0,128941.36
2022-03-05,04:00,N,13.5,63.71,74.9,0.0,189630.8
2022-03-05,05:00,N,13.5,73.17,74.9,0.0,176276.88
2022-03-05,06:00,N,11.0,61.64,76.29999,0.0,191295.92
2022-03-05,07:00,N,10.0,65.12999,85.59999,0.0,404036.32
2022-03-05,08:00,N,10.0,67.32999,85.59999,0.0,319249.36
2022-03-05,09:00,N,71.32999,71.32999,85.59999,9.67999,112069.2
2022-03-05,10:00,N,76.96999,140.0,85.59999,9.67999,119551.2
2022-03-05,11:00,N,71.57999,140.0,85.59999,9.67999,110972.4
2022-03-05,12:00,N,76.67,135.0,85.59999,9.67999,102894.4
2022-03-05,13:00,N,69.95999,128.3,85.59999,9.67999,85893.6
2022-03-05,14:00,N,59.78999,59.78999,85.59999,9.67999,70168.8
2022-03-05,15:00,N,70.7,70.7,85.29999,9.67999,87344.4
2022-03-05,16:00,N,109.92,109.92,81.79999,9.67999,215657.44
2022-03-05,17:00,N,117.89,117.89,82.9,9.67999,424866.16000000003
2022-03-05,18:00,N,115.4,115.4,84.79999,9.67999,427041.28
2022-03-05,19:00,N,109.98,109.98,84.79999,9.67999,283689.12
2022-03-05,20:00,N,88.48999,88.48999,86.9,9.67999,275112.16000000003
2022-03-05,21:00,N,119.92,119.92,82.9,9.67999,315875.44
2022-03-05,22:00,N,107.09999,107.09999,80.79999,9.67999,205936.24000000002
2022-03-05,23:00,N,12.0,74.14,80.29999,9.67999,126995.92
2022-03-06,00:00,N,9.5,52.03999,81.59999,15.26,152119.04
2022-03-06,01:00,N,9.15,34.95,70.59999,0.0,120748.08
2022-03-06,02:00,N,7.5,30.09,70.59999,0.0,118624.0
2022-03-06,03:00,N,7.5,32.67,70.59999,0.0,121062.0
2022-03-06,04:00,N,7.5,42.96999,70.59999,0.0,118867.12
2022-03-06,05:00,N,7.5,39.47999,82.59999,12.18999,111427.68
2022-03-06,06:00,N,8.5,40.38,82.59999,12.18999,114158.64
2022-03-06,07:00,N,7.0,60.02,82.59999,12.18999,124006.8
2022-03-06,08:00,N,9.0,67.54,85.4,12.18999,132237.44
2022-03-06,09:00,N,39.0,89.98999,85.2,15.26,141012.56
2022-03-06,10:00,N,70.09,70.09,85.09999,15.26,84876.8
2022-03-06,11:00,N,9.15,60.04999,85.2,15.26,69798.4
2022-03-06,12:00,N,5.5,48.93,83.7,15.26,53504.0
2022-03-06,13:00,N,5.08,33.86999,83.0,15.26,30749.6
2022-03-06,14:00,N,5.08,25.07999,83.0,15.26,17388.8
2022-03-06,15:00,N,7.0,34.59,83.0,15.26,120135.51999999999
2022-03-06,16:00,N,9.15,50.31,83.0,15.26,55084.8
2022-03-06,17:00,N,30.0,130.0,81.79999,15.26,211382.88
2022-03-06,18:00,N,130.08,130.08,81.59999,15.26,263675.92000000004
2022-03-06,19:00,N,22.0,99.93999,81.4,15.26,278081.04000000004
2022-03-06,20:00,N,22.0,69.67,85.9,15.26,181852.88
2022-03-06,21:00,N,22.0,90.95,82.09999,15.26,116143.2
2022-03-06,22:00,N,77.75,77.75,73.9,15.26,138858.32
2022-03-06,23:00,N,44.43999,44.43999,69.59999,15.26,122127.99
2022-03-07,00:00,N,55.02,55.02,72.59999,14.9,118577.16
2022-03-07,01:00,N,54.04999,54.04999,72.59999,0.0,67469.2
2022-03-07,02:00,N,50.06,50.06,72.59999,0.0,50040.0
2022-03-07,03:00,N,67.75,67.75,69.59999,0.0,74925.0
2022-03-07,04:00,N,109.95999,109.95999,66.09999,0.0,136800.0
2022-03-07,05:00,N,143.15,143.15,74.79999,127.7,187470.0
2022-03-07,06:00,N,180.0,225.09999,84.09999,149.5,309660.0
2022-03-07,07:00,N,185.5,500.06,64.79999,169.0,740023.5
2022-03-07,08:00,N,185.5,502.64999,64.79999,169.0,745273.2
2022-03-07,09:00,N,187.5,468.02999,64.79999,123.0,693497.65
2022-03-07,10:00,N,187.5,338.8,83.09999,123.0,495851.05
2022-03-07,11:00,N,187.5,207.27,83.09999,91.0,294305.55
2022-03-07,12:00,N,194.0,199.9,83.09999,91.0,283361.0
2022-03-07,13:00,N,181.0,196.66,83.09999,91.0,278863.45
2022-03-07,14:00,N,181.0,191.06999,81.79999,91.0,270282.8
2022-03-07,15:00,N,181.34999,191.81999,80.09999,91.0,271495.45
2022-03-07,16:00,N,140.0,140.0,80.09999,91.0,256653.72
2022-03-07,17:00,N,130.0,130.0,83.09999,91.0,263153.25
2022-03-07,18:00,N,130.08,231.0,83.09999,91.0,269532.8
2022-03-07,19:00,N,99.98,231.0,83.09999,30.0,270443.99
2022-03-07,20:00,N,62.28,62.28,86.59999,30.0,240618.64
2022-03-07,21:00,N,73.76,73.76,79.0,59.0,229844.25
2022-03-07,22:00,N,9.15,94.79999,74.9,14.05,133380.4
2022-03-07,23:00,N,9.15,96.15999,66.5,14.05,128611.95
2022-03-08,00:00,N,28.0,69.0,67.29999,19.0,188738.22
2022-03-08,01:00,N,68.93999,172.27,67.29999,0.0,171706.41
2022-03-08,02:00,N,89.35999,165.0,67.29999,0.0,182460.28999999998
2022-03-08,03:00,N,96.20999,96.20999,63.79999,0.0,190914.19
2022-03-08,04:00,N,113.70999,223.66999,63.79999,0.0,225486.92
2022-03-08,05:00,N,222.50999,223.66999,67.5,132.5,317775.7
2022-03-08,06:00,N,237.03,250.0,85.09999,146.69999,339971.8
2022-03-08,07:00,N,259.93,259.93,86.09999,219.09999,456245.45
2022-03-08,08:00,N,259.91,650.12,86.09999,245.0,448282.4
2022-03-08,09:00,N,209.9,496.64999,86.0,150.0,332340.8
2022-03-08,10:00,N,229.12,235.0,85.9,150.0,322984.8
2022-03-08,11:00,N,199.0,213.13,85.9,138.0,298239.2
2022-03-08,12:00,N,195.0,207.86,86.09999,127.8,289818.4
2022-03-08,13:00,N,195.0,206.94,86.09999,113.3,287644.8
2022-03-08,14:00,N,159.91,159.91,86.09999,110.09999,223674.8
2022-03-08,15:00,N,135.06,232.0,86.09999,106.9,191605.2
2022-03-08,16:00,N,132.03,232.0,86.0,138.0,184142.0
2022-03-08,17:00,N,231.77,250.0,85.79999,30.0,319443.2
2022-03-08,18:00,N,273.57999,303.6,85.7,30.0,380684.0
2022-03-08,19:00,N,250.08,290.0,85.59999,19.0,343839.2
2022-03-08,20:00,N,132.78,250.0,85.59999,19.0,184558.4
2022-03-08,21:00,N,222.75,232.0,85.0,19.0,301917.6
2022-03-08,22:00,N,215.9,232.0,77.59999,19.0,296506.4
2022-03-08,23:00,N,109.98,109.98,67.79999,19.0,147304.0
2022-03-09,00:00,N,150.18,150.18,63.79999,19.0,192688.55
2022-03-09,01:00,N,145.59999,145.59999,63.79999,0.0,186502.5
2022-03-09,02:00,N,143.05,143.05,63.79999,0.0,183217.6
2022-03-09,03:00,N,130.78999,130.78999,63.79999,0.0,169433.3
2022-03-09,04:00,N,164.38,164.38,66.79999,0.0,225031.0
2022-03-09,05:00,N,222.72,222.72,83.5,127.7,315089.45
2022-03-09,06:00,N,249.91999,400.0,80.2,139.0,562017.15
2022-03-09,07:00,N,579.45,579.92999,79.59999,139.0,862102.05
2022-03-09,08:00,N,541.45,541.45,79.5,163.8,803772.05
2022-03-09,09:00,N,115.0,244.74,79.4,52.0,345100.8
2022-03-09,10:00,N,120.0,199.91999,79.29999,52.0,283907.2
2022-03-09,11:00,N,115.0,119.66,84.5,93.0,177312.0
2022-03-09,12:00,N,110.64,233.91999,84.5,93.0,166076.4
2022-03-09,13:00,N,110.0,150.0,84.4,93.0,165363.6
2022-03-09,14:00,N,109.98,109.98,84.79999,93.0,165290.0
2022-03-09,15:00,N,118.28,118.28,84.79999,93.0,156286.0
2022-03-09,16:00,N,118.48999,118.48999,84.79999,93.0,156278.8
2022-03-09,17:00,N,225.09999,295.0,84.79999,52.0,277635.6
2022-03-09,18:00,N,199.94999,300.0,84.79999,52.0,250652.4
2022-03-09,19:00,N,123.0,234.0,84.79999,19.0,164020.4
2022-03-09,20:00,N,76.79,76.79,89.59999,19.0,295335.6
2022-03-09,21:00,N,90.7,90.7,85.59999,19.0,263158.72000000003
2022-03-09,22:00,N,78.81999,78.81999,80.0,19.0,163331.03999999998
2022-03-09,23:00,N,31.17,31.17,71.59999,19.0,26691.2
2022-03-10,00:00,N,8.5,21.64999,65.59999,19.0,130742.67
2022-03-10,01:00,N,8.5,12.97,65.59999,0.0,109291.12
2022-03-10,02:00,N,6.5,12.92,65.59999,0.0,57800.24
2022-03-10,03:00,N,6.5,13.92,65.59999,0.0,144669.19
2022-03-10,04:00,N,6.5,20.34,65.59999,0.0,142795.35
2022-03-10,05:00,N,61.54999,62.04999,77.4,113.0,136454.97
2022-03-10,06:00,N,72.68,72.68,80.79999,110.0,344114.28
2022-03-10,07:00,N,84.48,185.0,79.59999,110.0,465897.56
2022-03-10,08:00,N,79.0,185.0,79.59999,165.0,156054.26
2022-03-10,09:00,N,72.62999,169.0,79.59999,70.0,104655.5
2022-03-10,10:00,N,64.48999,150.0,79.59999,70.0,74150.3
2022-03-10,11:00,N,54.54999,105.0,80.79999,70.0,60183.0
2022-03-10,12:00,N,53.68,105.0,88.9,70.0,63299.3
2022-03-10,13:00,N,48.67,105.0,85.9,70.0,62334.3
2022-03-10,14:00,N,49.71,105.0,78.5,70.0,58346.3
2022-03-10,15:00,N,49.95,80.0,78.09999,70.0,221145.06
2022-03-10,16:00,N,55.68,55.68,82.9,70.0,247604.42
2022-03-10,17:00,N,68.12,105.0,85.9,70.0,253900.58000000002
2022-03-10,18:00,N,79.01999,110.0,85.9,68.0,257897.22
2022-03-10,19:00,N,59.11999,59.11999,81.9,42.0,306217.18
2022-03-10,20:00,N,45.36999,45.36999,81.79999,19.0,196367.5
2022-03-10,21:00,N,62.02,62.02,82.9,19.0,210685.38
2022-03-10,22:00,N,50.15999,50.15999,67.59999,19.0,161381.44
2022-03-10,23:00,N,14.44,14.44,67.59999,19.0,111760.0
2022-03-11,00:00,N,30.17,30.17,70.29999,30.0,107303.07999999999
2022-03-11,01:00,N,10.0,25.09,70.0,0.0,105112.73999999999
2022-03-11,02:00,N,10.0,25.03999,70.0,0.0,104847.32
2022-03-11,03:00,N,10.0,29.76,70.0,0.0,103446.6
2022-03-11,04:00,N,50.07999,50.07999,70.0,0.0,112100.51999999999
2022-03-11,05:00,N,30.0,88.04999,74.29999,82.09999,141837.98
2022-03-11,06:00,N,168.43,168.43,69.79999,94.7,197189.4
2022-03-11,07:00,N,185.06,185.06,69.79999,98.0,368461.0
2022-03-11,08:00,N,112.34999,112.34999,69.79999,95.4,250484.3
2022-03-11,09:00,N,77.26,77.26,83.9,78.9,114639.70000000001
2022-03-11,10:00,N,86.59999,86.59999,81.59999,70.0,166394.1
2022-03-11,11:00,N,85.43,85.43,81.59999,62.89999,174075.9
2022-03-11,12:00,N,88.35999,88.35999,75.0,56.5,184110.6
2022-03-11,13:00,N,89.12,89.12,75.0,58.7,186501.0
2022-03-11,14:00,N,84.71999,84.71999,74.2,60.39999,190366.6
2022-03-11,15:00,N,57.75,57.75,78.5,64.9,165496.84
2022-03-11,16:00,N,39.53,39.53,79.9,69.2,276777.12
2022-03-11,17:00,N,116.01,116.01,82.5,76.5,198186.64
2022-03-11,18:00,N,169.0,170.06,82.5,88.9,263577.0
2022-03-11,19:00,N,144.91,144.91,82.5,80.0,226260.8
2022-03-11,20:00,N,74.79999,74.79999,86.0,60.0,152990.47999999998
2022-03-11,21:00,N,71.31999,71.31999,83.9,19.0,198260.08
2022-03-11,22:00,N,14.0,66.95999,79.9,19.0,158264.64
2022-03-11,23:00,N,11.0,61.68,77.4,19.0,154610.6
2022-03-12,00:00,N,11.0,67.28,68.59999,13.5,115748.36000000002
2022-03-12,01:00,N,11.0,67.42,68.59999,0.0,103368.68000000001
2022-03-12,02:00,N,14.0,71.20999,68.59999,0.0,102469.32
2022-03-12,03:00,N,28.0,71.23999,68.59999,0.0,104424.0
2022-03-12,04:00,N,28.0,72.93,68.59999,0.0,104906.48
2022-03-12,05:00,N,28.48999,72.48,66.29999,15.9,110251.84
2022-03-12,06:00,N,28.48999,86.90999,73.4,15.9,135985.56
2022-03-12,07:00,N,28.0,87.51999,75.2,15.9,145612.08
2022-03-12,08:00,N,14.0,79.06999,78.2,21.0,133101.84
2022-03-12,09:00,N,14.0,78.9,78.2,24.0,133613.36000000002
2022-03-12,10:00,N,14.0,72.95,78.2,24.0,123730.64000000001
2022-03-12,11:00,N,11.5,67.84,78.2,24.0,111310.56
2022-03-12,12:00,N,11.0,71.15999,78.2,24.0,107601.92
2022-03-12,13:00,N,9.07,67.29,78.2,24.0,71240.4
2022-03-12,14:00,N,9.07,59.93,78.2,24.0,98998.76000000001
2022-03-12,15:00,N,10.0,57.97999,78.2,24.0,58997.4
2022-03-12,16:00,N,52.0,83.43,78.2,24.0,133814.64
2022-03-12,17:00,N,52.0,191.84,74.7,17.0,268514.4
2022-03-12,18:00,N,177.0,204.15,74.7,17.0,309378.88
2022-03-12,19:00,N,175.0,198.63999,74.7,13.5,281142.4
2022-03-12,20:00,N,15.32,168.84999,74.7,13.5,235859.24000000002
2022-03-12,21:00,N,13.0,123.77,74.7,13.5,166597.2
2022-03-12,22:00,N,12.0,103.01,74.7,13.5,157101.36
2022-03-12,23:00,N,12.0,79.96999,80.9,13.5,136423.52
2022-03-13,00:00,N,9.19999,99.7,75.29999,13.19999,137995.08
2022-03-13,01:00,N,9.19999,78.95,75.29999,0.0,101871.84
2022-03-13,02:00,N,9.19999,73.92,75.29999,0.0,99026.44
2022-03-13,03:00,N,10.5,69.90999,75.59999,0.0,101043.4
2022-03-13,04:00,N,11.5,104.4,75.59999,0.0,102248.14
2022-03-13,05:00,N,68.45999,104.4,80.2,13.19999,100884.64
2022-03-13,06:00,N,70.04,85.0,80.2,13.19999,97088.54000000001
2022-03-13,07:00,N,68.42,68.42,83.2,13.19999,93682.14
2022-03-13,08:00,N,75.62999,75.62999,83.2,16.8,90361.8
2022-03-13,09:00,N,71.06999,71.06999,83.2,19.0,84474.5
2022-03-13,10:00,N,54.81,54.81,81.5,19.0,77871.4
2022-03-13,11:00,N,30.05999,30.05999,81.5,19.0,65721.54
2022-03-13,12:00,N,14.0,19.05,81.5,19.0,57525.92
2022-03-13,13:00,N,8.5,17.96999,81.5,19.0,69462.7
2022-03-13,14:00,N,8.5,17.94999,81.5,19.0,72707.86
2022-03-13,15:00,N,12.0,21.8,81.5,19.0,64373.76
2022-03-13,16:00,N,30.05999,30.05999,81.5,19.0,81464.88
2022-03-13,17:00,N,68.06,68.06,79.59999,19.0,105284.08
2022-03-13,18:00,N,118.02,118.02,78.09999,19.0,151607.7
2022-03-13,19:00,N,78.85999,78.85999,83.2,17.8,106685.74
2022-03-13,20:00,N,57.96999,57.96999,84.5,17.8,90338.18
2022-03-13,21:00,N,15.0,66.04,81.2,17.8,93033.28
2022-03-13,22:00,N,26.87999,53.85,73.9,17.8,86731.28
2022-03-13,23:00,N,20.3,37.61999,73.9,17.8,73548.84
2022-03-14,00:00,N,10.0,44.64999,73.5,22.89999,81557.12
2022-03-14,01:00,N,10.0,42.56,73.5,0.0,80460.64
2022-03-14,02:00,N,25.5,48.99,88.79999,0.0,83082.07999999999
2022-03-14,03:00,N,53.21,53.21,94.79999,0.0,86109.84
2022-03-14,04:00,N,57.89,57.89,92.59999,0.0,92571.04000000001
2022-03-14,05:00,N,119.95,119.95,86.09999,78.29999,159587.84
2022-03-14,06:00,N,119.91,119.91,86.09999,91.7,166031.6
2022-03-14,07:00,N,215.63999,300.0,84.79999,130.19999,254562.0
2022-03-14,08:00,N,229.59,236.65,83.4,129.4,270481.2
2022-03-14,09:00,N,119.98,230.0,82.59999,69.9,140056.8
2022-03-14,10:00,N,204.21,211.0,84.79999,74.0,232201.2
2022-03-14,11:00,N,146.36,146.36,84.79999,74.0,156395.2
2022-03-14,12:00,N,88.54,109.94,84.79999,74.0,108912.1
2022-03-14,13:00,N,79.0,105.05,88.29999,74.0,110541.2
2022-03-14,14:00,N,79.0,102.56,88.29999,74.0,110924.8
2022-03-14,15:00,N,79.0,109.91,84.79999,74.0,126891.4
2022-03-14,16:00,N,79.0,115.8,84.79999,74.0,144147.56
2022-03-14,17:00,N,79.0,117.56,81.7,69.9,255846.96000000002
2022-03-14,18:00,N,57.0,117.79,84.79999,69.9,336221.8
2022-03-14,19:00,N,14.0,109.98,82.09999,15.9,262575.2
2022-03-14,20:00,N,10.0,80.43999,84.4,15.9,258100.72000000003
2022-03-14,21:00,N,10.0,83.26999,90.29999,15.9,231960.44
2022-03-14,22:00,N,11.0,79.9,89.79999,15.9,203203.91999999998
2022-03-14,23:00,N,11.0,52.15999,72.9,15.9,63080.6
2022-03-15,00:00,N,11.0,58.28999,71.59999,14.9,139725.78999999998
2022-03-15,01:00,N,10.01,51.89999,71.59999,0.0,148586.97
2022-03-15,02:00,N,12.0,52.39999,71.59999,0.0,153958.59
2022-03-15,03:00,N,58.84,58.84,76.0,0.0,158753.12
2022-03-15,04:00,N,69.04,69.04,74.09999,0.0,207776.95
2022-03-15,05:00,N,119.95999,210.0,82.9,114.3,276763.99
2022-03-15,06:00,N,175.0,215.0,83.79999,145.0,198420.75
2022-03-15,07:00,N,174.97999,174.97999,74.5,152.8,215934.75
2022-03-15,08:00,N,109.97,109.97,77.59999,160.0,146262.0
2022-03-15,09:00,N,109.98,109.98,77.5,89.0,132539.25
2022-03-15,10:00,N,206.38999,206.38999,84.9,89.0,234579.75
2022-03-15,11:00,N,131.75999,131.75999,83.9,60.89999,146641.5
2022-03-15,12:00,N,145.56999,145.56999,83.79999,57.89999,161992.5
2022-03-15,13:00,N,119.98999,119.98999,83.2,54.7,134243.75
2022-03-15,14:00,N,127.28,127.28,85.0,60.1,144073.25
2022-03-15,15:00,N,123.65,123.65,83.0,89.79999,145823.25
2022-03-15,16:00,N,174.93,174.93,78.29999,115.0,286956.0
2022-03-15,17:00,N,14.0,213.12,78.2,115.0,256480.25
2022-03-15,18:00,N,14.0,236.69999,78.2,115.0,289817.25
2022-03-15,19:00,N,20.0,134.0,82.79999,42.0,170674.25
2022-03-15,20:00,N,9.17999,95.09999,86.59999,42.0,151245.68
2022-03-15,21:00,N,8.0,115.97,83.09999,42.0,264572.9
2022-03-15,22:00,N,27.73999,105.06999,77.79999,25.0,232235.57
2022-03-15,23:00,N,6.0,66.62,73.59999,25.0,91873.0
2022-03-16,00:00,N,6.0,70.03,69.9,14.9,167129.91999999998
2022-03-16,01:00,N,6.0,68.07999,69.9,0.0,159060.21
2022-03-16,02:00,N,6.0,68.71999,69.9,0.0,156027.5
2022-03-16,03:00,N,6.16999,68.93999,69.9,0.0,157240.59999999998
2022-03-16,04:00,N,12.0,87.62,66.29999,0.0,164860.44
2022-03-16,05:00,N,14.0,150.0,66.59999,110.4,194815.21
2022-03-16,06:00,N,45.0,190.81,77.59999,136.0,335303.12
2022-03-16,07:00,N,35.0,110.0,78.09999,120.5,151697.0
2022-03-16,08:00,N,22.0,80.03,76.7,87.0,117454.6
2022-03-16,09:00,N,24.0,100.01,81.4,72.0,130970.6
2022-03-16,10:00,N,109.95999,109.95999,78.09999,69.0,136974.6
2022-03-16,11:00,N,11.0,119.92,78.09999,65.5,148267.2
2022-03-16,12:00,N,11.0,109.92,78.09999,62.5,138294.4
2022-03-16,13:00,N,10.0,93.12999,85.2,66.0,120397.8
2022-03-16,14:00,N,10.0,73.34999,82.2,62.79999,98032.2
2022-03-16,15:00,N,10.0,56.32,82.2,63.89999,230679.4
2022-03-16,16:00,N,10.0,57.59,82.2,63.7,310209.36
2022-03-16,17:00,N,11.0,60.09,79.2,69.0,293029.0
2022-03-16,18:00,N,11.0,59.95,79.2,69.0,350953.32
2022-03-16,19:00,N,6.5,53.65999,79.2,25.0,256279.76
2022-03-16,20:00,N,5.24,39.32,77.2,25.0,167839.76
2022-03-16,21:00,N,5.24,44.25,75.4,25.0,200308.48
2022-03-16,22:00,N,4.0,40.84,69.9,25.0,175802.52000000002
2022-03-16,23:00,N,0.0,16.0,73.9,25.0,105183.48
2022-03-17,00:00,N,0.0,14.49,72.59999,14.9,146771.2
2022-03-17,01:00,N,5.2,14.35999,69.0,0.0,118774.08
2022-03-17,02:00,N,5.15,14.41,69.0,0.0,112674.4
2022-03-17,03:00,N,5.16,14.52,69.0,0.0,113852.96
2022-03-17,04:00,N,6.0,14.6,76.4,0.0,114157.76
2022-03-17,05:00,N,6.0,19.39,86.2,68.2,133380.96
2022-03-17,06:00,N,8.0,40.10999,86.2,71.29999,223622.03999999998
2022-03-17,07:00,N,10.5,47.32,82.9,78.0,286765.92
2022-03-17,08:00,N,10.5,53.24,83.2,78.0,199826.38
2022-03-17,09:00,N,12.0,58.54999,84.09999,49.0,67105.0
2022-03-17,10:00,N,73.98999,73.98999,87.4,49.0,122814.58
2022-03-17,11:00,N,65.09999,65.09999,85.4,49.0,87008.32
2022-03-17,12:00,N,20.0,41.02,86.4,43.39999,78746.68
2022-03-17,13:00,N,11.5,17.96999,88.59999,49.0,69101.52
2022-03-17,14:00,N,10.5,15.71,88.7,49.0,73553.44
2022-03-17,15:00,N,10.5,13.78999,79.79999,45.89999,106974.64
2022-03-17,16:00,N,13.18,13.18,81.59999,45.7,163433.76
2022-03-17,17:00,N,19.5,19.5,81.59999,48.1,200701.58
2022-03-17,18:00,N,8.0,30.07999,81.59999,40.0,246155.88
2022-03-17,19:00,N,5.5,18.94999,81.59999,15.0,211819.84
2022-03-17,20:00,N,5.5,13.10999,81.59999,15.0,183713.12
2022-03-17,21:00,N,6.0,13.06,82.2,15.9,143113.76
2022-03-17,22:00,N,10.5,12.74,74.2,14.9,125282.96
2022-03-17,23:00,N,10.23,11.23,74.2,14.1,111699.04
2022-03-18,00:00,N,11.07,11.07,70.2,14.9,124480.32
2022-03-18,01:00,N,10.99,10.99,70.2,0.0,124124.72
2022-03-18,02:00,N,10.74,10.74,70.2,0.0,118211.6
2022-03-18,03:00,N,11.71,19.62,70.2,0.0,123403.36
2022-03-18,04:00,N,12.86999,19.60999,70.2,0.0,124815.6
2022-03-18,05:00,N,13.78999,18.0,71.5,68.0,136418.32
2022-03-18,06:00,N,17.53999,23.5,83.29999,66.4,242556.36000000002
2022-03-18,07:00,N,40.03999,40.03999,91.59999,76.29999,278491.32
2022-03-18,08:00,N,34.93999,34.93999,91.59999,78.0,36123.0
2022-03-18,09:00,N,36.03,36.03,91.59999,41.0,24583.5
2022-03-18,10:00,N,34.97999,74.0,89.09999,49.0,25501.5
2022-03-18,11:00,N,29.05,120.0,91.59999,46.5,19564.0
2022-03-18,12:00,N,24.87999,25.43,91.59999,45.89999,15584.2
2022-03-18,13:00,N,20.03,25.44999,91.59999,44.39999,108174.52
2022-03-18,14:00,N,16.94,25.43,85.59999,46.0,116853.64
2022-03-18,15:00,N,18.8,18.8,89.2,45.89999,194050.64
2022-03-18,16:00,N,30.05,30.05,91.29999,40.6,167854.16
2022-03-18,17:00,N,65.53,65.53,87.7,43.0,215725.76
2022-03-18,18:00,N,169.94,207.5,81.29999,33.0,345182.42
2022-03-18,19:00,N,38.71,207.5,91.2,15.0,236226.62
2022-03-18,20:00,N,28.27,90.73,94.29999,15.0,42306.28
2022-03-18,21:00,N,22.85999,22.85999,88.59999,15.6,195083.8
2022-03-18,22:00,N,35.6,35.6,81.4,14.9,230799.4
2022-03-18,23:00,N,26.51,26.51,76.29999,14.1,195058.8
2022-03-19,00:00,N,24.98999,24.98999,71.2,12.4,210443.57
2022-03-19,01:00,N,16.0,16.0,71.2,0.0,167094.47
2022-03-19,02:00,N,7.5,12.96,71.2,0.0,150273.28
2022-03-19,03:00,N,6.91,13.92,71.2,0.0,101479.87999999999
2022-03-19,04:00,N,7.0,12.55,78.59999,0.0,117879.04
2022-03-19,05:00,N,7.5,16.26,83.5,17.39999,171935.96
2022-03-19,06:00,N,6.12999,11.02,85.5,17.39999,223545.36
2022-03-19,07:00,N,7.91,11.91,85.5,17.39999,169431.44
2022-03-19,08:00,N,8.0,12.52,71.5,17.39999,147972.16
2022-03-19,09:00,N,12.1,12.1,71.5,17.39999,128005.52
2022-03-19,10:00,N,12.08,21.23,71.5,17.39999,90667.52
